time	V(out)
1.988926744187399e-05	1.465749e+00
1.991695058140549e-05	1.466158e+00
1.994463372093699e-05	1.466546e+00
1.997231686046849e-05	1.466912e+00
2.000000000000000e-05	1.467257e+00
2.000000449302031e-05	1.467257e+00
2.000001347906094e-05	1.467257e+00
2.000100000000000e-05	1.467269e+00
2.000100880000000e-05	1.467270e+00
2.000102640000000e-05	1.467270e+00
2.000142447741876e-05	1.467275e+00
2.000182255483752e-05	1.467279e+00
2.000222063225629e-05	1.467284e+00
2.000261870967505e-05	1.467289e+00
2.000301678709381e-05	1.467294e+00
2.000341486451257e-05	1.467299e+00
2.000381294193133e-05	1.467304e+00
2.000487619812989e-05	1.467317e+00
2.000639814843129e-05	1.467335e+00
2.000942183329550e-05	1.467371e+00
2.001252837075695e-05	1.467409e+00
2.001582368637389e-05	1.467448e+00
2.001995018107861e-05	1.467497e+00
2.002773918965920e-05	1.467589e+00
2.003941492026773e-05	1.467728e+00
2.005349462049650e-05	1.467901e+00
2.007106795781598e-05	1.468133e+00
2.008911402064521e-05	1.468403e+00
2.012520614630368e-05	1.469066e+00
2.019739039762062e-05	1.470770e+00
2.029794769185219e-05	1.473627e+00
2.030723249484202e-05	1.473952e+00
2.033906610509287e-05	1.475136e+00
2.038151091876067e-05	1.476809e+00
2.038805331743778e-05	1.477079e+00
2.040113811479199e-05	1.477637e+00
2.041862476702427e-05	1.478399e+00
2.043741382679726e-05	1.479241e+00
2.046215453786903e-05	1.480385e+00
2.049948694528173e-05	1.482174e+00
2.054195493081137e-05	1.484293e+00
2.058676396674602e-05	1.486630e+00
2.064967981744738e-05	1.490067e+00
2.071225286606515e-05	1.493678e+00
2.082393031842091e-05	1.500531e+00
2.093971633904337e-05	1.508201e+00
2.117128838028829e-05	1.525074e+00
2.150621106022700e-05	1.552248e+00
2.203272847601848e-05	1.598500e+00
2.203572847601848e-05	1.598783e+00
2.204772847601846e-05	1.599927e+00
2.209572847601841e-05	1.604531e+00
2.217445774134911e-05	1.612169e+00
2.225318700667981e-05	1.619884e+00
2.233191627201052e-05	1.627675e+00
2.241064553734122e-05	1.635543e+00
2.248937480267192e-05	1.643488e+00
2.256810406800263e-05	1.651509e+00
2.264683333333333e-05	1.659607e+00
2.264684653333333e-05	1.659608e+00
2.264687293333333e-05	1.659611e+00
2.264783333333333e-05	1.659710e+00
2.264783399830205e-05	1.659710e+00
2.264783532823951e-05	1.659710e+00
2.264826001677298e-05	1.659754e+00
2.264868470530644e-05	1.659798e+00
2.264910939383991e-05	1.659842e+00
2.264953408237339e-05	1.659886e+00
2.264995877090685e-05	1.659929e+00
2.265038345944032e-05	1.659973e+00
2.265080814797379e-05	1.660017e+00
2.265188399845592e-05	1.660128e+00
2.265354652453025e-05	1.660300e+00
2.265687114633255e-05	1.660644e+00
2.266352038993714e-05	1.661331e+00
2.267654009463501e-05	1.662677e+00
2.269322681514475e-05	1.664400e+00
2.272660025616424e-05	1.667839e+00
2.277704317550202e-05	1.673014e+00
2.284617918725563e-05	1.680051e+00
2.294802723766096e-05	1.690337e+00
2.296691960723425e-05	1.692230e+00
2.300470434638083e-05	1.695997e+00
2.301937609222318e-05	1.697456e+00
2.302810820804601e-05	1.698322e+00
2.303319763937151e-05	1.698827e+00
2.303704036241832e-05	1.699208e+00
2.304100435384553e-05	1.699600e+00
2.304280849446044e-05	1.699779e+00
2.304512852958981e-05	1.700009e+00
2.304709570285340e-05	1.700204e+00
2.304962263201831e-05	1.700454e+00
2.305467649034812e-05	1.700954e+00
2.305963029492355e-05	1.701443e+00
2.306953790407442e-05	1.702419e+00
2.308536576576506e-05	1.703968e+00
2.310784060628147e-05	1.706146e+00
2.312878096371822e-05	1.708151e+00
2.314260403258784e-05	1.709455e+00
2.316019758255136e-05	1.711093e+00
2.317841139794990e-05	1.712764e+00
2.319984191278663e-05	1.714697e+00
2.322282648611052e-05	1.716731e+00
2.325064030995353e-05	1.719138e+00
2.328343393863374e-05	1.721899e+00
2.332599240412416e-05	1.725361e+00
2.338049482520921e-05	1.729596e+00
2.345833379889303e-05	1.735274e+00
2.356747141838400e-05	1.742513e+00
2.374722215189250e-05	1.752740e+00
2.404579806342005e-05	1.766219e+00
2.411494807963789e-05	1.769210e+00
2.418409809585572e-05	1.771947e+00
2.425324811207355e-05	1.774429e+00
2.432239812829139e-05	1.776657e+00
2.439154814450922e-05	1.778630e+00
2.446069816072706e-05	1.780350e+00
2.452984817694489e-05	1.781814e+00
2.465784817694489e-05	1.784240e+00
2.474400000000000e-05	1.785642e+00
2.484242916888171e-05	1.787003e+00
2.492142498670972e-05	1.787869e+00
2.500000000000000e-05	1.788585e+00
2.500000049263301e-05	1.788585e+00
2.500000147789903e-05	1.788585e+00
2.500100000000000e-05	1.788593e+00
2.500100406770735e-05	1.788593e+00
2.500101220312206e-05	1.788593e+00
2.500140123291484e-05	1.788596e+00
2.500179026270763e-05	1.788599e+00
2.500217929250040e-05	1.788602e+00
2.500256832229318e-05	1.788606e+00
2.500295735208596e-05	1.788609e+00
2.500334638187874e-05	1.788612e+00
2.500373541167152e-05	1.788615e+00
2.500479317879350e-05	1.788623e+00
2.500624346309928e-05	1.788635e+00
2.500914403171084e-05	1.788658e+00
2.501227500417929e-05	1.788683e+00
2.501561432893925e-05	1.788709e+00
2.501952554589756e-05	1.788739e+00
2.502717395725773e-05	1.788798e+00
2.503880731808765e-05	1.788888e+00
2.505267433015075e-05	1.789000e+00
2.506970213362519e-05	1.789153e+00
2.508722860858281e-05	1.789342e+00
2.512228155849805e-05	1.789832e+00
2.519238745832852e-05	1.791171e+00
2.529045317191521e-05	1.793504e+00
2.529942612495766e-05	1.793775e+00
2.533019053538892e-05	1.794770e+00
2.537120974929728e-05	1.796206e+00
2.540254060217558e-05	1.797382e+00
2.543996129370994e-05	1.798881e+00
2.547372662955992e-05	1.800306e+00
2.550951465388985e-05	1.801887e+00
2.554655303735800e-05	1.803598e+00
2.559462418985822e-05	1.805918e+00
2.564684796663801e-05	1.808570e+00
2.572707022890766e-05	1.812877e+00
2.581263664411052e-05	1.817808e+00
2.598376947451624e-05	1.828518e+00
2.617358845888818e-05	1.841672e+00
2.655322642763205e-05	1.870968e+00
2.693319093959977e-05	1.902530e+00
2.693619093959976e-05	1.902796e+00
2.696419093959973e-05	1.905305e+00
2.706042556727596e-05	1.914059e+00
2.715666019495219e-05	1.922935e+00
2.725289482262842e-05	1.931933e+00
2.734912945030465e-05	1.941053e+00
2.744536407798088e-05	1.950296e+00
2.754159870565711e-05	1.959660e+00
2.763783333333334e-05	1.969147e+00
2.763883333333334e-05	1.969246e+00
2.764683333333333e-05	1.970039e+00
2.764684653333333e-05	1.970040e+00
2.764687293333333e-05	1.970042e+00
2.764783333333333e-05	1.970138e+00
2.764783400694335e-05	1.970138e+00
2.764783535416340e-05	1.970138e+00
2.764825943484705e-05	1.970180e+00
2.764868351553070e-05	1.970222e+00
2.764910759621435e-05	1.970264e+00
2.764953167689800e-05	1.970306e+00
2.764995575758165e-05	1.970348e+00
2.765037983826530e-05	1.970390e+00
2.765080391894895e-05	1.970432e+00
2.765187235441502e-05	1.970538e+00
2.765352516040757e-05	1.970702e+00
2.765680929169688e-05	1.971028e+00
2.766337755427551e-05	1.971680e+00
2.767636898794619e-05	1.972968e+00
2.769292287577638e-05	1.974609e+00
2.772603065143676e-05	1.977884e+00
2.777629320700993e-05	1.982832e+00
2.784506284019629e-05	1.989547e+00
2.794637237130804e-05	1.999361e+00
2.800288997769945e-05	2.004772e+00
2.802765239402484e-05	2.007131e+00
2.803286474667577e-05	2.007627e+00
2.803687032433919e-05	2.008007e+00
2.804075933340463e-05	2.008376e+00
2.804240261483501e-05	2.008532e+00
2.804470629510805e-05	2.008751e+00
2.804654117822825e-05	2.008925e+00
2.804893475992050e-05	2.009152e+00
2.805372192330500e-05	2.009606e+00
2.805849850745612e-05	2.010058e+00
2.806805167575835e-05	2.010960e+00
2.808200142090316e-05	2.012269e+00
2.810628762495259e-05	2.014525e+00
2.812770225843137e-05	2.016490e+00
2.814156735607431e-05	2.017742e+00
