time	V(out)
1.003936952185967e-05	2.922853e+00
1.005340990886116e-05	2.928205e+00
1.007080925404492e-05	2.934842e+00
1.008863514406386e-05	2.941658e+00
1.012428692410175e-05	2.955359e+00
1.019559048417752e-05	2.982976e+00
1.038038738997987e-05	3.055569e+00
1.038300996978425e-05	3.056614e+00
1.038825512939301e-05	3.058705e+00
1.039867059044181e-05	3.062861e+00
1.041168790339782e-05	3.068063e+00
1.042583584619051e-05	3.073728e+00
1.044924423954186e-05	3.083127e+00
1.048547474132115e-05	3.097730e+00
1.052652922595352e-05	3.114355e+00
1.062206291444695e-05	3.153387e+00
1.091131583143072e-05	3.274977e+00
1.120056874841449e-05	3.400265e+00
1.148982166539826e-05	3.529251e+00
1.177907458238202e-05	3.661935e+00
1.206832749936579e-05	3.798318e+00
1.235758041634956e-05	3.938398e+00
1.264683333333333e-05	4.082176e+00
1.264684653333333e-05	4.082183e+00
1.264687293333333e-05	4.082196e+00
1.264724253333333e-05	4.082382e+00
1.264766773333332e-05	4.082595e+00
1.264783333333333e-05	4.082679e+00
1.264783406197334e-05	4.082679e+00
1.264783551925337e-05	4.082680e+00
1.264792392192808e-05	4.082724e+00
1.264801232460279e-05	4.082769e+00
1.264810072727750e-05	4.082813e+00
1.264818912995221e-05	4.082857e+00
1.264827753262692e-05	4.082902e+00
1.264836593530163e-05	4.082947e+00
1.264845433797634e-05	4.082991e+00
1.264901355755553e-05	4.083272e+00
1.265031862292563e-05	4.083928e+00
1.266003575241542e-05	4.088816e+00
1.266975288190522e-05	4.093707e+00
1.267947001139501e-05	4.098603e+00
1.268918714088481e-05	4.103503e+00
1.269890427037460e-05	4.108408e+00
1.270862139986440e-05	4.113316e+00
1.271833852935419e-05	4.118229e+00
1.276642833510240e-05	4.142593e+00
1.282926126764439e-05	4.174568e+00
1.292368208102620e-05	4.222868e+00
1.302902985453521e-05	4.277081e+00
1.303460170159173e-05	4.279963e+00
1.303922037833911e-05	4.282353e+00
1.304209774673870e-05	4.283842e+00
1.304401363361099e-05	4.284834e+00
1.304633178237322e-05	4.286034e+00
1.304887870377331e-05	4.287353e+00
1.305154037758683e-05	4.288731e+00
1.305686372521387e-05	4.291488e+00
1.306263444410358e-05	4.294477e+00
1.307417588188300e-05	4.300455e+00
1.309551600198182e-05	4.311499e+00
1.311731801050468e-05	4.322769e+00
1.313117491797755e-05	4.329921e+00
1.314532539447926e-05	4.337212e+00
1.316140224642506e-05	4.345481e+00
1.317850520891425e-05	4.354262e+00
1.319570404957406e-05	4.363073e+00
1.321437675339801e-05	4.372618e+00
1.323421420320345e-05	4.382731e+00
1.326066194330245e-05	4.396175e+00
1.329199311872874e-05	4.412039e+00
1.333758496686563e-05	4.435001e+00
1.339936738792149e-05	4.465878e+00
1.350116122881250e-05	4.516202e+00
1.362504950489742e-05	4.576439e+00
1.383975580759455e-05	4.677971e+00
1.421635098009127e-05	4.851462e+00
1.424680965500656e-05	4.865153e+00
1.430772700483716e-05	4.891943e+00
1.442956170449834e-05	4.944602e+00
1.467323110382071e-05	5.048197e+00
1.467423110382071e-05	5.048616e+00
1.467623110382071e-05	5.049446e+00
1.500000000000000e-05	5.180279e+00
1.500000440000006e-05	5.180281e+00
1.500001320000019e-05	5.180284e+00
1.500015417142873e-05	5.180339e+00
1.500029514285728e-05	5.180395e+00
1.500043611428582e-05	5.180450e+00
