time	V(out)
0.000000000000000e+00	-3.113783e-03
9.999999960041972e-12	-3.113783e-03
1.999999992008394e-11	-3.113783e-03
1.249599238896764e-10	-3.113783e-03
2.299198478592689e-10	-3.113783e-03
3.348797718288613e-10	-3.113783e-03
4.398396957984538e-10	-3.113783e-03
5.447996197680462e-10	-3.113783e-03
6.497595437376387e-10	-3.113783e-03
7.547194677072310e-10	-3.113783e-03
1.000000000000000e-09	-3.113783e-03
1.008800000000000e-09	-3.113783e-03
1.026400000000000e-09	-3.113783e-03
1.132000000000000e-09	-3.113783e-03
1.272800000000000e-09	-3.113783e-03
1.554400000000000e-09	-3.113783e-03
2.011530474844615e-09	-3.113783e-03
2.495055265542129e-09	-3.113783e-03
3.150355191797746e-09	-3.113782e-03
3.966031254412390e-09	-3.113781e-03
5.337546667056861e-09	-3.113777e-03
7.165296667895736e-09	-3.113765e-03
9.196806745258994e-09	-3.113737e-03
1.189886818440389e-08	-3.113658e-03
1.597529101522319e-08	-3.113398e-03
2.162953208115131e-08	-3.112580e-03
2.976509858815659e-08	-3.109423e-03
4.451685061626421e-08	-3.096010e-03
5.935153691347829e-08	-3.067081e-03
7.836760724582530e-08	-3.002770e-03
9.214519437294969e-08	-2.932839e-03
1.089617153898145e-07	-2.814467e-03
1.323092152822739e-07	-2.588622e-03
1.790042150671928e-07	-1.930724e-03
2.723942146370307e-07	-6.817135e-05
3.676752360839998e-07	2.414413e-03
4.303906508607523e-07	4.387040e-03
4.868449218603351e-07	6.357258e-03
5.165160923676448e-07	7.451055e-03
5.546197155290604e-07	8.909339e-03
5.898001448383388e-07	1.029560e-02
6.333819098177815e-07	1.207030e-02
7.044352599585287e-07	1.506504e-02
7.793272685832287e-07	1.834765e-02
8.905281826389730e-07	2.343361e-02
1.025678517197488e-06	2.988297e-02
1.201164491832187e-06	3.861811e-02
1.432862196496289e-06	5.059854e-02
1.726722350784532e-06	6.629051e-02
2.115893416886330e-06	8.749574e-02
2.200870705964974e-06	9.219907e-02
2.282623311430733e-06	9.674188e-02
2.368058646669266e-06	1.014997e-01
2.489731686214240e-06	1.082868e-01
2.492731686214240e-06	1.084544e-01
2.496731686214241e-06	1.086779e-01
2.504731686214241e-06	1.091250e-01
2.646833333333330e-06	1.170757e-01
2.646844045181698e-06	1.170762e-01
2.646865468878435e-06	1.170774e-01
2.647833333333330e-06	1.171317e-01
2.647834764008991e-06	1.171317e-01
2.647837625360313e-06	1.171319e-01
2.648252145277621e-06	1.171551e-01
2.648666665194930e-06	1.171783e-01
2.649081185112238e-06	1.172016e-01
2.649495705029546e-06	1.172248e-01
2.649910224946854e-06	1.172480e-01
2.650324744864163e-06	1.172712e-01
2.650739264781471e-06	1.172944e-01
2.651748724966145e-06	1.173510e-01
2.653292789763511e-06	1.174374e-01
2.656242743130333e-06	1.176026e-01
2.662142649863977e-06	1.179327e-01
2.673942463331264e-06	1.185918e-01
2.689783492629276e-06	1.194732e-01
2.720554812598199e-06	1.211721e-01
2.769428822455621e-06	1.238348e-01
2.834579583624408e-06	1.273105e-01
2.931240066760264e-06	1.323456e-01
3.019081958600669e-06	1.368092e-01
3.028604127504682e-06	1.372840e-01
3.034228013549813e-06	1.375635e-01
3.038774956933760e-06	1.377892e-01
3.041635344675281e-06	1.379311e-01
3.043580847907008e-06	1.380275e-01
3.045914906530310e-06	1.381432e-01
3.048509312337658e-06	1.382717e-01
3.051213253808956e-06	1.384055e-01
3.056621136751550e-06	1.386728e-01
3.062438773162117e-06	1.389592e-01
3.074074045983250e-06	1.395267e-01
3.095724612911944e-06	1.405656e-01
3.117509721765371e-06	1.415881e-01
3.132148554058583e-06	1.422573e-01
3.147606637150734e-06	1.429451e-01
3.164645882773146e-06	1.436831e-01
3.183725644075721e-06	1.444850e-01
3.203733653115543e-06	1.452982e-01
3.226972808392487e-06	1.462076e-01
3.252648817386016e-06	1.471692e-01
3.285447873800495e-06	1.483348e-01
3.324415637791986e-06	1.496277e-01
3.385356419478284e-06	1.514643e-01
3.474812799843063e-06	1.538212e-01
3.596446114910869e-06	1.564548e-01
3.779307512588171e-06	1.593622e-01
4.117323090871744e-06	1.629721e-01
4.323968843432853e-06	1.642950e-01
4.586708494877783e-06	1.652485e-01
4.593708494877783e-06	1.652623e-01
4.601708494877783e-06	1.652768e-01
4.617708494877783e-06	1.653042e-01
4.649708494877783e-06	1.653530e-01
4.713708494877783e-06	1.654281e-01
4.842708494877783e-06	1.655388e-01
4.856708494877783e-06	1.655443e-01
4.872708494877783e-06	1.655493e-01
4.904708494877783e-06	1.655562e-01
4.936000000000000e-06	1.655602e-01
4.940250969266699e-06	1.655604e-01
4.945918928288964e-06	1.655604e-01
4.957254846333495e-06	1.655599e-01
4.980328163910938e-06	1.655579e-01
5.000000000000000e-06	1.655544e-01
5.000004400000088e-06	1.655544e-01
5.000013200000263e-06	1.655544e-01
5.000999999999999e-06	1.655542e-01
5.001008799999999e-06	1.655542e-01
5.001026399999999e-06	1.655542e-01
5.001426666512696e-06	1.655541e-01
5.001826933025392e-06	1.655540e-01
5.002227199538088e-06	1.655539e-01
5.002627466050784e-06	1.655538e-01
5.003027732563480e-06	1.655537e-01
5.003427999076176e-06	1.655536e-01
5.003828265588872e-06	1.655536e-01
5.004900588607854e-06	1.655533e-01
5.006451618363248e-06	1.655530e-01
5.009550718543657e-06	1.655522e-01
5.012645259601855e-06	1.655515e-01
5.015915248618126e-06	1.655507e-01
5.020158043180181e-06	1.655498e-01
5.028030748324900e-06	1.655487e-01
5.039493610259051e-06	1.655500e-01
5.053596492830179e-06	1.655607e-01
5.071215926113791e-06	1.655949e-01
5.089283825722991e-06	1.656688e-01
5.125419624941388e-06	1.659531e-01
5.197691223378184e-06	1.669252e-01
5.297423875247925e-06	1.688092e-01
5.318696465366077e-06	1.693218e-01
5.361241645602381e-06	1.705130e-01
5.397231354244759e-06	1.715987e-01
5.430711336893493e-06	1.726845e-01
5.468115589292701e-06	1.739619e-01
5.498052979271680e-06	1.750264e-01
5.531380496136654e-06	1.762538e-01
5.568601554990293e-06	1.776691e-01
5.613679198501424e-06	1.794440e-01
5.681260190066211e-06	1.822060e-01
5.756157341017330e-06	1.854081e-01
5.896963564673022e-06	1.917357e-01
6.059787986541331e-06	1.994553e-01
6.336987723468157e-06	2.133280e-01
6.719550473019194e-06	2.333024e-01
7.085271605137921e-06	2.528991e-01
7.086271605137921e-06	2.529534e-01
7.088271605137922e-06	2.530625e-01
7.092271605137924e-06	2.532808e-01
7.100271605137928e-06	2.537175e-01
7.158369488650155e-06	2.568943e-01
7.216467372162382e-06	2.600754e-01
7.274565255674609e-06	2.632607e-01
7.332663139186836e-06	2.664501e-01
7.390761022699063e-06	2.696438e-01
7.448858906211290e-06	2.728416e-01
7.506956789723517e-06	2.760436e-01
7.646833333333329e-06	2.837648e-01
7.646846533333330e-06	2.837656e-01
7.646872933333329e-06	2.837670e-01
7.647833333333328e-06	2.838201e-01
7.647833996566562e-06	2.838201e-01
7.647835323033027e-06	2.838202e-01
7.648260113303481e-06	2.838437e-01
7.648684903573936e-06	2.838671e-01
7.649109693844390e-06	2.838906e-01
7.649534484114844e-06	2.839141e-01
7.649959274385297e-06	2.839376e-01
7.650384064655753e-06	2.839610e-01
7.650808854926207e-06	2.839845e-01
7.651886130703640e-06	2.840440e-01
7.653550397629023e-06	2.841360e-01
7.656878931479787e-06	2.843198e-01
7.663535999181316e-06	2.846872e-01
7.676597157084321e-06	2.854065e-01
7.693286343199732e-06	2.863216e-01
7.726664715430553e-06	2.881362e-01
7.777192603559534e-06	2.908436e-01
7.846397630672570e-06	2.944691e-01
7.948415313445116e-06	2.996872e-01
8.020422566924243e-06	3.032799e-01
8.028645373469535e-06	3.036835e-01
8.034086915554192e-06	3.039497e-01
8.038540852060131e-06	3.041674e-01
8.041420282489410e-06	3.043080e-01
8.043355826882030e-06	3.044024e-01
8.045679582909290e-06	3.045158e-01
8.048237074308581e-06	3.046405e-01
8.050936282283853e-06	3.047720e-01
8.056334698234396e-06	3.050346e-01
8.062014057388766e-06	3.053100e-01
8.073372775697504e-06	3.058557e-01
8.093994848006860e-06	3.068310e-01
8.115746625210639e-06	3.078373e-01
8.131055786781545e-06	3.085272e-01
8.146407280260733e-06	3.092003e-01
8.163656845702649e-06	3.099359e-01
8.182858100705874e-06	3.107301e-01
8.203344542148954e-06	3.115486e-01
8.227080151567061e-06	3.124604e-01
8.253762741110974e-06	3.134393e-01
8.287819331334340e-06	3.146221e-01
8.327528180872559e-06	3.159071e-01
8.387286310244708e-06	3.176601e-01
8.476102084198543e-06	3.199302e-01
8.600192793520996e-06	3.225199e-01
8.786221691071335e-06	3.253292e-01
9.130212120972767e-06	3.287586e-01
9.312019140197136e-06	3.297842e-01
9.637385961551261e-06	3.306932e-01
9.655385961551261e-06	3.307080e-01
9.673385961551260e-06	3.307207e-01
9.691385961551260e-06	3.307311e-01
9.709385961551261e-06	3.307394e-01
9.727385961551261e-06	3.307456e-01
9.745385961551260e-06	3.307495e-01
9.763385961551261e-06	3.307513e-01
9.873000000000000e-06	3.307499e-01
9.891142857142857e-06	3.307425e-01
9.909285714285714e-06	3.307337e-01
9.927428571428571e-06	3.307237e-01
9.945571428571428e-06	3.307123e-01
9.963714285714285e-06	3.306996e-01
9.981857142857142e-06	3.306856e-01
9.999999999999999e-06	3.306703e-01
1.000000440000006e-05	3.306703e-01
1.000001320000019e-05	3.306703e-01
1.000100000000000e-05	3.306694e-01
1.000100880000000e-05	3.306694e-01
1.000102640000000e-05	3.306694e-01
1.000142461582494e-05	3.306691e-01
1.000182283164989e-05	3.306687e-01
1.000222104747483e-05	3.306684e-01
1.000261926329978e-05	3.306680e-01
1.000301747912472e-05	3.306676e-01
1.000341569494967e-05	3.306673e-01
1.000381391077461e-05	3.306669e-01
1.000488062621651e-05	3.306660e-01
1.000641252512612e-05	3.306646e-01
1.000946233388474e-05	3.306619e-01
1.001256532114596e-05	3.306591e-01
1.001585208693725e-05	3.306561e-01
1.002001844647757e-05	3.306524e-01
1.002783536546256e-05	3.306461e-01
1.003938610525232e-05	3.306397e-01
1.005345252614874e-05	3.306409e-01
1.007097529377223e-05	3.306630e-01
1.008896365649528e-05	3.307240e-01
1.012494038194139e-05	3.309810e-01
1.019689383283361e-05	3.318943e-01
1.029721688959971e-05	3.336640e-01
1.030647207682847e-05	3.338875e-01
1.033820414732707e-05	3.347157e-01
1.038051357465853e-05	3.359049e-01
1.038805544142637e-05	3.361286e-01
1.040313917496206e-05	3.365962e-01
1.042117386242355e-05	3.371697e-01
1.044101889566508e-05	3.378199e-01
1.046571594216997e-05	3.386566e-01
1.050518099701829e-05	3.400424e-01
1.054686289228904e-05	3.415617e-01
1.059372937204590e-05	3.433401e-01
1.065720800013667e-05	3.458454e-01
1.072261452794985e-05	3.485428e-01
1.083899632536839e-05	3.535685e-01
1.095981269247962e-05	3.590618e-01
1.120144542670208e-05	3.706692e-01
1.152047744145037e-05	3.867817e-01
1.202743633581626e-05	4.132478e-01
1.203043633581626e-05	4.134082e-01
1.204243633581626e-05	4.140519e-01
1.205843633581627e-05	4.149109e-01
1.214249304974728e-05	4.194359e-01
1.222654976367829e-05	4.239688e-01
1.231060647760930e-05	4.285097e-01
1.239466319154030e-05	4.330585e-01
1.247871990547131e-05	4.376153e-01
1.256277661940232e-05	4.421800e-01
1.264683333333333e-05	4.467526e-01
1.264684653333333e-05	4.467533e-01
1.264687293333333e-05	4.467547e-01
1.264783333333333e-05	4.468070e-01
1.264783399882825e-05	4.468070e-01
1.264783532981810e-05	4.468071e-01
1.264825998617640e-05	4.468302e-01
1.264868464253469e-05	4.468533e-01
1.264910929889299e-05	4.468764e-01
1.264953395525129e-05	4.468995e-01
1.264995861160959e-05	4.469226e-01
1.265038326796788e-05	4.469457e-01
1.265080792432618e-05	4.469689e-01
1.265188333811626e-05	4.470274e-01
1.265354532168934e-05	4.471178e-01
1.265686757320881e-05	4.472985e-01
1.266351207624774e-05	4.476596e-01
1.267655396900482e-05	4.483669e-01
1.269322377730464e-05	4.492670e-01
1.272656339390428e-05	4.510516e-01
1.277703944825110e-05	4.537138e-01
1.284616875699859e-05	4.572773e-01
1.294805609732278e-05	4.624153e-01
1.301937792363149e-05	4.658999e-01
1.302810872698162e-05	4.663209e-01
1.303319787405912e-05	4.665657e-01
1.303704034587926e-05	4.667503e-01
1.304100411365227e-05	4.669405e-01
1.304280808680666e-05	4.670271e-01
1.304512810351757e-05	4.671383e-01
1.304709490710332e-05	4.672326e-01
1.304962183578150e-05	4.673536e-01
1.305467569313784e-05	4.675954e-01
1.305962883169753e-05	4.678317e-01
1.306953510881690e-05	4.683011e-01
1.308535915016192e-05	4.690412e-01
1.310783758594896e-05	4.700703e-01
1.312877885709540e-05	4.710045e-01
1.314244067327818e-05	4.715965e-01
1.315992366517446e-05	4.723323e-01
1.317790526682809e-05	4.730666e-01
1.319900928882102e-05	4.738992e-01
1.322148081611143e-05	4.747517e-01
1.324851910285552e-05	4.757316e-01
1.328012193567191e-05	4.768158e-01
1.332079008159773e-05	4.781189e-01
1.337226224746561e-05	4.796275e-01
1.344491716044203e-05	4.815145e-01
1.354510139785231e-05	4.836968e-01
1.370678156411993e-05	4.863810e-01
1.396505618893661e-05	4.890590e-01
1.448160543856998e-05	4.920606e-01
1.448860543856998e-05	4.920699e-01
1.451260543856998e-05	4.920923e-01
1.454460543856998e-05	4.921137e-01
1.460860543856998e-05	4.921311e-01
1.473660543856998e-05	4.921187e-01
1.474400000000000e-05	4.921157e-01
1.475878912286004e-05	4.921057e-01
1.478836736858012e-05	4.920818e-01
1.484752386002028e-05	4.920240e-01
1.488168701711968e-05	4.919840e-01
1.489858887181686e-05	4.919626e-01
1.491549072651405e-05	4.919400e-01
1.493239258121124e-05	4.919162e-01
1.494929443590843e-05	4.918911e-01
1.496619629060562e-05	4.918648e-01
1.498309814530281e-05	4.918373e-01
1.500000000000000e-05	4.918085e-01
1.500000249751487e-05	4.918085e-01
1.500000749254461e-05	4.918085e-01
1.500100000000000e-05	4.918067e-01
1.500100880000000e-05	4.918067e-01
1.500102640000000e-05	4.918067e-01
1.500142577371748e-05	4.918060e-01
1.500182514743497e-05	4.918053e-01
1.500222452115246e-05	4.918046e-01
1.500262389486994e-05	4.918040e-01
1.500302326858743e-05	4.918033e-01
1.500342264230491e-05	4.918026e-01
1.500382201602240e-05	4.918019e-01
1.500486798625384e-05	4.918000e-01
1.500634348217433e-05	4.917975e-01
1.500924743029109e-05	4.917924e-01
1.501236519092602e-05	4.917870e-01
1.501569816544455e-05	4.917811e-01
1.501963806314932e-05	4.917743e-01
1.502730785405748e-05	4.917616e-01
1.503881617578695e-05	4.917453e-01
1.505265879340307e-05	4.917340e-01
1.506960857445900e-05	4.917393e-01
1.508705169387188e-05	4.917807e-01
1.512193793269764e-05	4.919906e-01
1.519171041034916e-05	4.927887e-01
1.528846154074931e-05	4.945163e-01
1.536753549370150e-05	4.964234e-01
1.542524302193409e-05	4.981064e-01
1.547714669259250e-05	4.997831e-01
1.550951220576941e-05	5.008925e-01
1.554918606597297e-05	5.023122e-01
1.559347020559655e-05	5.039538e-01
1.564153349614797e-05	5.058056e-01
1.571903340828583e-05	5.089142e-01
1.580262107552249e-05	5.124257e-01
1.594958810148240e-05	5.189210e-01
1.612817812000881e-05	5.272287e-01
1.639006294827230e-05	5.400344e-01
1.675787392277365e-05	5.587426e-01
1.714650216064774e-05	5.789822e-01
1.714750216064774e-05	5.790349e-01
1.714950216064774e-05	5.791409e-01
1.715350216064773e-05	5.793529e-01
1.716150216064772e-05	5.797769e-01
1.720950216064767e-05	5.823238e-01
1.740450216064743e-05	5.927008e-01
1.764683333333333e-05	6.056550e-01
1.764684653333333e-05	6.056557e-01
1.764687293333333e-05	6.056571e-01
1.764783333333333e-05	6.057085e-01
1.764783401190881e-05	6.057086e-01
1.764783536905976e-05	6.057087e-01
1.764825901408439e-05	6.057313e-01
1.764868265910902e-05	6.057540e-01
1.764910630413365e-05	6.057767e-01
1.764952994915827e-05	6.057994e-01
1.764995359418290e-05	6.058221e-01
1.765037723920753e-05	6.058448e-01
1.765080088423216e-05	6.058674e-01
1.765186476559492e-05	6.059244e-01
1.765351105618215e-05	6.060126e-01
1.765677005896337e-05	6.061870e-01
1.766328806452580e-05	6.065357e-01
1.767628987639105e-05	6.072297e-01
1.769275076840796e-05	6.081045e-01
1.772567255244176e-05	6.098388e-01
1.777587158184428e-05	6.124443e-01
1.784443255442747e-05	6.159217e-01
1.794548792360194e-05	6.209348e-01
1.801783261305209e-05	6.244096e-01
1.802739848719877e-05	6.248628e-01
1.803267712152525e-05	6.251123e-01
1.803665966743812e-05	6.253002e-01
1.804054866509664e-05	6.254835e-01
1.804216890372138e-05	6.255599e-01
1.804445162707455e-05	6.256674e-01
1.804623060327991e-05	6.257511e-01
1.804857049067175e-05	6.258612e-01
1.805325026545541e-05	6.260812e-01
1.805786007248175e-05	6.262974e-01
1.806707968653442e-05	6.267275e-01
1.808007937489009e-05	6.273261e-01
1.810607875160142e-05	6.284983e-01
1.812796189285311e-05	6.294592e-01
1.814165621356935e-05	6.300421e-01
1.815923354163426e-05	6.307682e-01
1.817701697529861e-05	6.314805e-01
1.819834879604942e-05	6.323054e-01
1.822066502649737e-05	6.331345e-01
1.824811621224994e-05	6.341076e-01
1.827938681039316e-05	6.351554e-01
1.832117262540745e-05	6.364607e-01
1.837172039012172e-05	6.378993e-01
1.844804331107871e-05	6.398008e-01
1.856425443509584e-05	6.421860e-01
