time	V(out)
0.000000000000000e+00	-3.113783e-03
9.999999960041972e-12	-3.113783e-03
1.999999992008394e-11	-3.113783e-03
1.249599238896503e-10	-3.113783e-03
2.299198478592166e-10	-3.113783e-03
3.348797718287830e-10	-3.113783e-03
4.398396957983493e-10	-3.113783e-03
5.447996197679156e-10	-3.113783e-03
6.497595437374821e-10	-3.113783e-03
7.547194677070481e-10	-3.113783e-03
1.000000000000000e-09	-3.113783e-03
1.008800000000000e-09	-3.113783e-03
1.026400000000000e-09	-3.113783e-03
1.132000000000000e-09	-3.113783e-03
1.272800000000000e-09	-3.113783e-03
1.554400000000000e-09	-3.113783e-03
2.011530474847439e-09	-3.113783e-03
2.495055265547482e-09	-3.113783e-03
3.150355191810061e-09	-3.113782e-03
3.966031254440855e-09	-3.113781e-03
5.337546667210884e-09	-3.113777e-03
7.165108360188090e-09	-3.113765e-03
9.196533706891733e-09	-3.113737e-03
1.189857566596100e-08	-3.113657e-03
1.597493146156318e-08	-3.113396e-03
2.162908930244396e-08	-3.112570e-03
2.976430733111463e-08	-3.109683e-03
4.181169260628069e-08	-3.100063e-03
5.508173815405472e-08	-3.079418e-03
6.711711726915056e-08	-3.046128e-03
8.316958952907344e-08	-2.976447e-03
1.001941245497332e-07	-2.866566e-03
1.281806609487950e-07	-2.590352e-03
1.841537337469185e-07	-1.693049e-03
2.960998793431656e-07	7.409385e-04
2.986369179358132e-07	8.088683e-04
3.037109951211084e-07	9.634097e-04
3.138591494916987e-07	1.282984e-03
3.341554582328793e-07	1.964738e-03
3.747480757152405e-07	3.418807e-03
3.834900018842398e-07	3.753148e-03
4.009738542222384e-07	4.460561e-03
4.207496271609888e-07	5.291250e-03
4.425414695187193e-07	6.248408e-03
4.678643255939264e-07	7.418560e-03
5.069933002391288e-07	9.331479e-03
5.501212778050395e-07	1.157469e-02
5.990501104833763e-07	1.430670e-02
6.654854356774857e-07	1.830210e-02
7.357476946857131e-07	2.294063e-02
8.738469293025838e-07	3.303707e-02
1.001930875439826e-06	4.366424e-02
1.258098767714312e-06	6.833427e-02
1.590146595668148e-06	1.059686e-01
2.089184516027030e-06	1.697115e-01
2.092184516027030e-06	1.701376e-01
2.104184516027031e-06	1.718709e-01
2.181705775642216e-06	1.832429e-01
2.259227035257402e-06	1.948439e-01
2.336748294872588e-06	2.066738e-01
2.414269554487773e-06	2.187326e-01
2.491790814102959e-06	2.310204e-01
2.569312073718144e-06	2.435371e-01
2.646833333333330e-06	2.562828e-01
2.646846533333330e-06	2.562850e-01
2.646872933333330e-06	2.562894e-01
2.647833333333330e-06	2.564486e-01
2.647834046850781e-06	2.564487e-01
2.647835473885681e-06	2.564490e-01
2.648253560494146e-06	2.565183e-01
2.648671647102610e-06	2.565877e-01
2.649089733711075e-06	2.566570e-01
2.649507820319539e-06	2.567264e-01
2.649925906928003e-06	2.567957e-01
2.650343993536468e-06	2.568651e-01
2.650762080144932e-06	2.569345e-01
2.651785517553195e-06	2.571043e-01
2.653360469928608e-06	2.573658e-01
2.656391825487621e-06	2.578693e-01
2.662454536605647e-06	2.588772e-01
2.674579958841699e-06	2.608958e-01
2.690577153446527e-06	2.635641e-01
2.722571542656183e-06	2.689151e-01
2.771545911533255e-06	2.771321e-01
2.838256780695736e-06	2.883677e-01
2.935913830601072e-06	3.048686e-01
2.954477660437210e-06	3.080143e-01
3.024857870120116e-06	3.199729e-01
3.030761074615078e-06	3.209777e-01
3.034941882993291e-06	3.216896e-01
3.039569022133022e-06	3.224777e-01
3.041578787717490e-06	3.228200e-01
3.044352427192359e-06	3.232926e-01
3.046728616488504e-06	3.236976e-01
3.049233790013434e-06	3.241246e-01
3.053335313163966e-06	3.248239e-01
3.058465016736269e-06	3.256983e-01
3.068724423880876e-06	3.274460e-01
3.084683292273746e-06	3.301587e-01
3.107110607715157e-06	3.339562e-01
3.128022612899559e-06	3.374792e-01
3.141434727619649e-06	3.397256e-01
3.158700812512150e-06	3.426002e-01
3.176156308100115e-06	3.454885e-01
3.196575099674190e-06	3.488435e-01
3.217936608601520e-06	3.523259e-01
3.243405593769009e-06	3.564403e-01
3.272474942965186e-06	3.610863e-01
3.309465938710091e-06	3.669218e-01
3.354706907981490e-06	3.739406e-01
3.417874428489433e-06	3.835281e-01
3.500627221485715e-06	3.957036e-01
3.632389392327975e-06	4.141761e-01
3.855311365384679e-06	4.429044e-01
3.954434639186786e-06	4.556376e-01
4.053557912988893e-06	4.678193e-01
4.152681186790999e-06	4.794495e-01
4.251804460593105e-06	4.905281e-01
4.350927734395212e-06	5.010552e-01
4.450051008197318e-06	5.110308e-01
4.549174281999425e-06	5.204548e-01
4.613577955999507e-06	5.265729e-01
4.677981629999589e-06	5.325162e-01
4.742385303999671e-06	5.382847e-01
4.806788977999753e-06	5.438783e-01
4.871192651999836e-06	5.492971e-01
4.935596325999917e-06	5.545410e-01
5.000000000000000e-06	5.596100e-01
5.000004399999898e-06	5.596104e-01
5.000013199999694e-06	5.596110e-01
5.000999999999999e-06	5.596879e-01
5.001008799999999e-06	5.596886e-01
5.001026399999999e-06	5.596900e-01
5.001425079443216e-06	5.597211e-01
5.001823758886432e-06	5.597521e-01
5.002222438329649e-06	5.597832e-01
5.002621117772865e-06	5.598142e-01
5.003019797216082e-06	5.598453e-01
5.003418476659298e-06	5.598763e-01
5.003817156102515e-06	5.599073e-01
5.004885180534708e-06	5.599904e-01
5.006421509570642e-06	5.601098e-01
5.009482644962424e-06	5.603476e-01
5.012583814968972e-06	5.605881e-01
5.015866762359728e-06	5.608424e-01
5.020050838797200e-06	5.611660e-01
5.027880401579390e-06	5.617706e-01
5.039344441922075e-06	5.626553e-01
5.053392414156491e-06	5.637429e-01
5.070854847226792e-06	5.651078e-01
5.088779479940618e-06	5.665371e-01
5.124628745368271e-06	5.695041e-01
5.196327276223576e-06	5.757824e-01
5.303291868498555e-06	5.856689e-01
5.334904714550956e-06	5.888351e-01
5.377055175954157e-06	5.931532e-01
5.387592791304957e-06	5.942532e-01
5.408668022006558e-06	5.964898e-01
5.428306902698291e-06	5.985967e-01
5.449972485106774e-06	6.009505e-01
5.474359285313473e-06	6.036370e-01
5.512833621079629e-06	6.079413e-01
5.552343754414347e-06	6.124415e-01
5.604032903485604e-06	6.184563e-01
5.668570633692237e-06	6.261451e-01
5.739355671472460e-06	6.348333e-01
5.982652525880697e-06	6.664577e-01
6.188489679894383e-06	6.952804e-01
6.451310528915630e-06	7.344692e-01
6.823416302250731e-06	7.935857e-01
7.112200777326526e-06	8.416144e-01
7.115200777326528e-06	8.421327e-01
7.119200777326530e-06	8.428269e-01
7.127200777326534e-06	8.442169e-01
7.201433999613218e-06	8.572117e-01
7.275667221899904e-06	8.703373e-01
7.349900444186589e-06	8.835938e-01
7.424133666473274e-06	8.969810e-01
7.498366888759959e-06	9.104990e-01
7.572600111046645e-06	9.241478e-01
7.646833333333329e-06	9.379274e-01
7.646846533333330e-06	9.379299e-01
7.646872933333329e-06	9.379348e-01
7.647833333333328e-06	9.381139e-01
7.647834050369114e-06	9.381140e-01
7.647835484440684e-06	9.381143e-01
7.648170175897664e-06	9.381767e-01
7.648504867354646e-06	9.382391e-01
7.648839558811625e-06	9.383015e-01
7.649174250268607e-06	9.383639e-01
7.649508941725587e-06	9.384264e-01
7.649843633182568e-06	9.384888e-01
7.650178324639548e-06	9.385512e-01
7.650964872557264e-06	9.386979e-01
7.652112619734021e-06	9.389121e-01
7.653985272418878e-06	9.392616e-01
7.657730577788593e-06	9.399606e-01
7.665221188528024e-06	9.413593e-01
7.678663988596468e-06	9.438708e-01
7.697054449161232e-06	9.473088e-01
7.733835370290759e-06	9.541874e-01
7.786008593086960e-06	9.639433e-01
7.860018635631769e-06	9.777696e-01
7.968080935021044e-06	9.979323e-01
8.024723035813528e-06	1.008485e+00
8.031850391179214e-06	1.009812e+00
8.036796048557021e-06	1.010732e+00
8.041407392416515e-06	1.011591e+00
8.043013678634855e-06	1.011889e+00
8.045273854707798e-06	1.012310e+00
8.047049732007869e-06	1.012641e+00
8.049186685069158e-06	1.013038e+00
8.053460591191737e-06	1.013834e+00
8.058888350532222e-06	1.014843e+00
8.069743869213195e-06	1.016860e+00
8.087662125668449e-06	1.020178e+00
8.109346722467250e-06	1.024176e+00
8.128961980179785e-06	1.027771e+00
8.142604581995003e-06	1.030255e+00
8.160194585562774e-06	1.033437e+00
8.178317334146902e-06	1.036693e+00
8.199244430139556e-06	1.040424e+00
8.221819099784395e-06	1.044413e+00
8.248595142853515e-06	1.049095e+00
8.280470128038126e-06	1.054599e+00
8.320414339913052e-06	1.061391e+00
8.372685056960973e-06	1.070101e+00
8.443052087335833e-06	1.081507e+00
8.546197567160962e-06	1.097577e+00
8.698689865849230e-06	1.119882e+00
8.973582588994888e-06	1.156016e+00
9.059815726811144e-06	1.167377e+00
9.146048864627402e-06	1.178240e+00
9.232282002443658e-06	1.188606e+00
9.318515140259915e-06	1.198475e+00
9.404748278076173e-06	1.207846e+00
9.490981415892429e-06	1.216719e+00
9.577214553708686e-06	1.225095e+00
9.705214553708685e-06	1.237066e+00
9.743999999999999e-06	1.240557e+00
9.821570892582626e-06	1.247306e+00
9.844858214834745e-06	1.249285e+00
9.891432859338983e-06	1.253160e+00
9.906942450861985e-06	1.254432e+00
9.922452042384987e-06	1.255692e+00
9.937961633907989e-06	1.256943e+00
9.953471225430993e-06	1.258182e+00
9.968980816953995e-06	1.259411e+00
9.984490408476997e-06	1.260629e+00
9.999999999999999e-06	1.261837e+00
1.000000440000009e-05	1.261838e+00
1.000001320000026e-05	1.261838e+00
1.000100000000000e-05	1.261915e+00
1.000100880000000e-05	1.261916e+00
1.000102640000000e-05	1.261917e+00
1.000142124433941e-05	1.261948e+00
1.000181608867883e-05	1.261978e+00
1.000221093301824e-05	1.262009e+00
1.000260577735765e-05	1.262039e+00
1.000300062169707e-05	1.262070e+00
1.000339546603648e-05	1.262101e+00
1.000379031037589e-05	1.262131e+00
1.000484133934240e-05	1.262213e+00
1.000632433639717e-05	1.262327e+00
1.000925067345319e-05	1.262553e+00
1.001236810934676e-05	1.262794e+00
1.001569489279607e-05	1.263050e+00
1.001966487967801e-05	1.263355e+00
1.002735276667927e-05	1.263945e+00
1.003887243110320e-05	1.264828e+00
1.005274687860070e-05	1.265893e+00
1.006977403188011e-05	1.267211e+00
1.008729072919849e-05	1.268592e+00
1.012232412383525e-05	1.271449e+00
1.019239091310878e-05	1.277470e+00
1.029045749173054e-05	1.286297e+00
1.029942989566520e-05	1.287156e+00
1.033019242344119e-05	1.290159e+00
1.037120912714250e-05	1.294262e+00
1.040254596093874e-05	1.297470e+00
1.043997118386465e-05	1.301388e+00
1.047380285460161e-05	1.304996e+00
1.050963366706170e-05	1.308885e+00
1.054667843830120e-05	1.312973e+00
1.059476340755861e-05	1.318377e+00
1.064704850517115e-05	1.324378e+00
1.072739207006975e-05	1.333829e+00
1.081314461014159e-05	1.344260e+00
1.098464969028527e-05	1.366015e+00
1.117521562230918e-05	1.391623e+00
1.155634748635700e-05	1.446400e+00
1.192813072673689e-05	1.502584e+00
1.193113072673689e-05	1.503060e+00
1.195913072673690e-05	1.507536e+00
1.205737395625068e-05	1.523427e+00
1.215561718576445e-05	1.539531e+00
1.225386041527823e-05	1.555846e+00
1.235210364479200e-05	1.572374e+00
1.245034687430578e-05	1.589114e+00
1.254859010381955e-05	1.606066e+00
1.264683333333333e-05	1.623231e+00
1.264684653333333e-05	1.623233e+00
1.264687293333333e-05	1.623238e+00
1.264783333333333e-05	1.623406e+00
1.264783408342635e-05	1.623407e+00
1.264783558361240e-05	1.623407e+00
1.264817990073530e-05	1.623467e+00
1.264852421785820e-05	1.623528e+00
1.264886853498109e-05	1.623588e+00
1.264921285210399e-05	1.623649e+00
1.264955716922688e-05	1.623709e+00
1.264990148634978e-05	1.623770e+00
1.265024580347267e-05	1.623830e+00
1.265106589895133e-05	1.623974e+00
1.265226785066461e-05	1.624186e+00
1.265427855840681e-05	1.624539e+00
1.265829997389121e-05	1.625246e+00
1.266634280486002e-05	1.626661e+00
1.268010545103198e-05	1.629083e+00
1.269976090920162e-05	1.632543e+00
1.273907182554089e-05	1.639463e+00
1.279226220309745e-05	1.648819e+00
1.286996510530823e-05	1.662460e+00
1.298237819647009e-05	1.682150e+00
1.301472586986838e-05	1.687805e+00
1.302820593528255e-05	1.690159e+00
1.303461320354705e-05	1.691277e+00
1.303953237379056e-05	1.692135e+00
1.304224467275413e-05	1.692608e+00
1.304431756951307e-05	1.692970e+00
1.304673271443413e-05	1.693391e+00
1.304943467381973e-05	1.693863e+00
1.305231462496069e-05	1.694365e+00
1.305807452724261e-05	1.695369e+00
1.306480774136028e-05	1.696542e+00
1.307827416959562e-05	1.698881e+00
1.310520702606630e-05	1.703537e+00
1.312685875157966e-05	1.707256e+00
1.314069447336871e-05	1.709615e+00
1.315836333645026e-05	1.712605e+00
1.317604238278102e-05	1.715575e+00
1.319732935622127e-05	1.719120e+00
1.321952058191990e-05	1.722779e+00
1.324694377391781e-05	1.727250e+00
1.327795686231497e-05	1.732237e+00
1.331972995500971e-05	1.738842e+00
1.336968046485373e-05	1.746559e+00
1.344831781882496e-05	1.758319e+00
1.356181672411046e-05	1.774502e+00
1.373074240407136e-05	1.796835e+00
1.401312296783131e-05	1.829983e+00
1.413503715171823e-05	1.843803e+00
1.425695133560516e-05	1.856749e+00
1.437886551949208e-05	1.868821e+00
1.450077970337900e-05	1.880020e+00
1.462269388726593e-05	1.890345e+00
1.474460807115285e-05	1.899796e+00
1.486652225503978e-05	1.908373e+00
1.500000000000000e-05	1.917240e+00
1.500000440000009e-05	1.917241e+00
1.500001320000026e-05	1.917241e+00
1.500100000000000e-05	1.917304e+00
1.500100880000000e-05	1.917304e+00
1.500102640000000e-05	1.917305e+00
1.500142079068561e-05	1.917331e+00
1.500181518137122e-05	1.917356e+00
1.500220957205682e-05	1.917381e+00
1.500260396274243e-05	1.917406e+00
1.500299835342804e-05	1.917431e+00
1.500339274411365e-05	1.917456e+00
1.500378713479926e-05	1.917481e+00
1.500483828930906e-05	1.917547e+00
1.500632074989979e-05	1.917641e+00
1.500924650312373e-05	1.917826e+00
1.501236426224977e-05	1.918023e+00
1.501569134094740e-05	1.918233e+00
1.501965946102757e-05	1.918482e+00
1.502734627329770e-05	1.918964e+00
1.503894540958725e-05	1.919690e+00
1.505285015054621e-05	1.920563e+00
1.506996206799489e-05	1.921647e+00
1.508756499832718e-05	1.922787e+00
1.512277085899175e-05	1.925163e+00
1.519318258032089e-05	1.930221e+00
1.529067247170441e-05	1.937660e+00
1.531129170952301e-05	1.939328e+00
1.535253018516020e-05	1.942818e+00
1.539368318360508e-05	1.946375e+00
1.539553705968112e-05	1.946539e+00
1.540295256398532e-05	1.947200e+00
1.541283990305758e-05	1.948088e+00
1.543261458120211e-05	1.949880e+00
1.545268789329724e-05	1.951723e+00
1.549283451748752e-05	1.955472e+00
1.553226784581412e-05	1.959224e+00
1.558112691704969e-05	1.963974e+00
1.563164451243835e-05	1.969003e+00
1.570318800660759e-05	1.976322e+00
1.579233308679574e-05	1.985763e+00
1.593108464186963e-05	2.001155e+00
1.614616954011736e-05	2.026706e+00
1.657633933661283e-05	2.081426e+00
1.678649374034239e-05	2.110176e+00
1.690939939648395e-05	2.127468e+00
1.703230505262552e-05	2.145151e+00
1.715521070876708e-05	2.163224e+00
1.727811636490864e-05	2.181688e+00
1.740102202105020e-05	2.200543e+00
1.752392767719177e-05	2.219788e+00
1.764683333333333e-05	2.239425e+00
1.764684690275972e-05	2.239427e+00
1.764687404161249e-05	2.239431e+00
1.764783333333333e-05	2.239585e+00
1.764783410618825e-05	2.239585e+00
1.764783565189809e-05	2.239586e+00
1.764818415518504e-05	2.239642e+00
1.764853265847198e-05	2.239698e+00
1.764888116175893e-05	2.239753e+00
1.764922966504587e-05	2.239809e+00
1.764957816833281e-05	2.239865e+00
1.764992667161976e-05	2.239921e+00
1.765027517490670e-05	2.239977e+00
1.765111167467614e-05	2.240111e+00
1.765233188430284e-05	2.240307e+00
1.765440723586632e-05	2.240640e+00
1.765855793899327e-05	2.241307e+00
1.766685934524718e-05	2.242640e+00
1.768075722605523e-05	2.244874e+00
1.770100795768717e-05	2.248130e+00
1.774150942095107e-05	2.254641e+00
1.779515711663682e-05	2.263257e+00
1.787459990826965e-05	2.275988e+00
1.798905580628779e-05	2.294283e+00
1.801837449904176e-05	2.298959e+00
1.802973556656210e-05	2.300769e+00
1.803577208706558e-05	2.301730e+00
1.804067734960257e-05	2.302510e+00
1.804279946000529e-05	2.302848e+00
1.804589971940001e-05	2.303342e+00
1.804831750295328e-05	2.303727e+00
1.805111305354892e-05	2.304172e+00
1.805566398184767e-05	2.304896e+00
1.806233504475662e-05	2.305956e+00
1.807567717057452e-05	2.308071e+00
1.810186406613575e-05	2.312201e+00
1.812348399904544e-05	2.315588e+00
1.813767846960306e-05	2.317794e+00
1.815584220145486e-05	2.320594e+00
1.817302585507967e-05	2.323221e+00
1.819420409862097e-05	2.326428e+00
1.821599274562541e-05	2.329694e+00
1.824322639402920e-05	2.333725e+00
1.827352173540815e-05	2.338143e+00
1.831481069923292e-05	2.344053e+00
1.836438107698689e-05	2.350967e+00
1.844845516919780e-05	2.362282e+00
1.855452082897129e-05	2.375820e+00
1.872449642793231e-05	2.395799e+00
1.898902246623580e-05	2.422697e+00
1.913344782820211e-05	2.436876e+00
1.927787319016843e-05	2.449902e+00
1.942229855213474e-05	2.461776e+00
1.956672391410106e-05	2.472498e+00
1.971114927606737e-05	2.482068e+00
