vreg1	V(vo)
1.845999999999969e+001	3.351657e+000
1.847999999999969e+001	3.351707e+000
1.849999999999969e+001	3.351758e+000
1.851999999999969e+001	3.351808e+000
1.853999999999969e+001	3.351859e+000
1.855999999999969e+001	3.351909e+000
1.857999999999969e+001	3.351960e+000
1.859999999999969e+001	3.352010e+000
1.861999999999969e+001	3.352061e+000
1.863999999999969e+001	3.352111e+000
1.865999999999969e+001	3.352161e+000
1.867999999999969e+001	3.352212e+000
1.869999999999969e+001	3.352262e+000
1.871999999999969e+001	3.352313e+000
1.873999999999969e+001	3.352363e+000
1.875999999999969e+001	3.352414e+000
1.877999999999969e+001	3.352464e+000
1.879999999999969e+001	3.352514e+000
1.881999999999968e+001	3.352565e+000
1.883999999999968e+001	3.352615e+000
1.885999999999968e+001	3.352665e+000
1.887999999999968e+001	3.352716e+000
1.889999999999968e+001	3.352766e+000
1.891999999999968e+001	3.352817e+000
1.893999999999968e+001	3.352867e+000
1.895999999999968e+001	3.352917e+000
1.897999999999968e+001	3.352968e+000
1.899999999999968e+001	3.353018e+000
1.901999999999968e+001	3.353069e+000
1.903999999999968e+001	3.353119e+000
1.905999999999968e+001	3.353169e+000
1.907999999999968e+001	3.353220e+000
1.909999999999968e+001	3.353270e+000
1.911999999999968e+001	3.353320e+000
1.913999999999968e+001	3.353371e+000
1.915999999999968e+001	3.353421e+000
1.917999999999968e+001	3.353471e+000
1.919999999999968e+001	3.353522e+000
1.921999999999968e+001	3.353572e+000
1.923999999999968e+001	3.353622e+000
1.925999999999968e+001	3.353673e+000
1.927999999999967e+001	3.353723e+000
1.929999999999967e+001	3.353773e+000
1.931999999999967e+001	3.353823e+000
1.933999999999967e+001	3.353874e+000
1.935999999999967e+001	3.353924e+000
1.937999999999967e+001	3.353974e+000
1.939999999999967e+001	3.354025e+000
1.941999999999967e+001	3.354075e+000
1.943999999999967e+001	3.354125e+000
1.945999999999967e+001	3.354175e+000
1.947999999999967e+001	3.354226e+000
1.949999999999967e+001	3.354276e+000
1.951999999999967e+001	3.354326e+000
1.953999999999967e+001	3.354377e+000
1.955999999999967e+001	3.354427e+000
1.957999999999967e+001	3.354477e+000
1.959999999999967e+001	3.354527e+000
1.961999999999967e+001	3.354578e+000
1.963999999999967e+001	3.354628e+000
1.965999999999967e+001	3.354678e+000
1.967999999999967e+001	3.354728e+000
1.969999999999967e+001	3.354778e+000
1.971999999999967e+001	3.354829e+000
1.973999999999966e+001	3.354879e+000
1.975999999999966e+001	3.354929e+000
1.977999999999966e+001	3.354979e+000
1.979999999999966e+001	3.355029e+000
1.981999999999966e+001	3.355080e+000
1.983999999999966e+001	3.355130e+000
1.985999999999966e+001	3.355180e+000
1.987999999999966e+001	3.355230e+000
1.989999999999966e+001	3.355280e+000
1.991999999999966e+001	3.355331e+000
1.993999999999966e+001	3.355381e+000
1.995999999999966e+001	3.355431e+000
1.997999999999966e+001	3.355481e+000
1.999999999999966e+001	3.355531e+000
2.001999999999966e+001	3.355582e+000
2.003999999999966e+001	3.355632e+000
2.005999999999966e+001	3.355682e+000
2.007999999999966e+001	3.355732e+000
2.009999999999966e+001	3.355782e+000
2.011999999999966e+001	3.355832e+000
2.013999999999966e+001	3.355882e+000
2.015999999999966e+001	3.355933e+000
2.017999999999966e+001	3.355983e+000
2.019999999999966e+001	3.356033e+000
2.021999999999965e+001	3.356083e+000
2.023999999999965e+001	3.356133e+000
2.025999999999965e+001	3.356183e+000
2.027999999999965e+001	3.356233e+000
2.029999999999965e+001	3.356283e+000
2.031999999999965e+001	3.356334e+000
2.033999999999965e+001	3.356384e+000
2.035999999999965e+001	3.356434e+000
2.037999999999965e+001	3.356484e+000
2.039999999999965e+001	3.356534e+000
2.041999999999965e+001	3.356584e+000
2.043999999999965e+001	3.356634e+000
2.045999999999965e+001	3.356684e+000
2.047999999999965e+001	3.356735e+000
2.049999999999965e+001	3.356785e+000
2.051999999999965e+001	3.356835e+000
2.053999999999965e+001	3.356885e+000
2.055999999999965e+001	3.356935e+000
2.057999999999965e+001	3.356985e+000
2.059999999999965e+001	3.357035e+000
2.061999999999965e+001	3.357085e+000
2.063999999999965e+001	3.357135e+000
2.065999999999965e+001	3.357185e+000
2.067999999999964e+001	3.357235e+000
2.069999999999964e+001	3.357285e+000
2.071999999999964e+001	3.357335e+000
2.073999999999964e+001	3.357385e+000
2.075999999999964e+001	3.357435e+000
2.077999999999964e+001	3.357485e+000
2.079999999999964e+001	3.357535e+000
2.081999999999964e+001	3.357585e+000
2.083999999999964e+001	3.357635e+000
2.085999999999964e+001	3.357685e+000
2.087999999999964e+001	3.357735e+000
2.089999999999964e+001	3.357785e+000
2.091999999999964e+001	3.357836e+000
2.093999999999964e+001	3.357886e+000
2.095999999999964e+001	3.357935e+000
2.097999999999964e+001	3.357985e+000
2.099999999999964e+001	3.358036e+000
2.101999999999964e+001	3.358085e+000
2.103999999999964e+001	3.358135e+000
2.105999999999964e+001	3.358186e+000
2.107999999999964e+001	3.358235e+000
2.109999999999964e+001	3.358285e+000
2.111999999999964e+001	3.358335e+000
2.113999999999964e+001	3.358385e+000
2.115999999999963e+001	3.358435e+000
2.117999999999963e+001	3.358485e+000
2.119999999999963e+001	3.358535e+000
2.121999999999963e+001	3.358585e+000
2.123999999999963e+001	3.358635e+000
2.125999999999963e+001	3.358685e+000
2.127999999999963e+001	3.358735e+000
2.129999999999963e+001	3.358785e+000
2.131999999999963e+001	3.358835e+000
2.133999999999963e+001	3.358885e+000
2.135999999999963e+001	3.358935e+000
2.137999999999963e+001	3.358985e+000
2.139999999999963e+001	3.359035e+000
2.141999999999963e+001	3.359085e+000
2.143999999999963e+001	3.359135e+000
2.145999999999963e+001	3.359185e+000
2.147999999999963e+001	3.359235e+000
2.149999999999963e+001	3.359284e+000
2.151999999999963e+001	3.359334e+000
2.153999999999963e+001	3.359384e+000
2.155999999999963e+001	3.359434e+000
2.157999999999963e+001	3.359484e+000
2.159999999999963e+001	3.359534e+000
2.161999999999962e+001	3.359584e+000
2.163999999999962e+001	3.359634e+000
2.165999999999962e+001	3.359684e+000
2.167999999999962e+001	3.359734e+000
2.169999999999962e+001	3.359783e+000
2.171999999999962e+001	3.359833e+000
2.173999999999962e+001	3.359883e+000
2.175999999999962e+001	3.359933e+000
2.177999999999962e+001	3.359983e+000
2.179999999999962e+001	3.360033e+000
2.181999999999962e+001	3.360083e+000
2.183999999999962e+001	3.360132e+000
2.185999999999962e+001	3.360182e+000
2.187999999999962e+001	3.360232e+000
2.189999999999962e+001	3.360282e+000
2.191999999999962e+001	3.360332e+000
2.193999999999962e+001	3.360382e+000
2.195999999999962e+001	3.360432e+000
2.197999999999962e+001	3.360482e+000
2.199999999999962e+001	3.360531e+000
2.201999999999962e+001	3.360581e+000
2.203999999999962e+001	3.360631e+000
2.205999999999962e+001	3.360681e+000
2.207999999999962e+001	3.360731e+000
2.209999999999961e+001	3.360780e+000
2.211999999999961e+001	3.360830e+000
2.213999999999961e+001	3.360880e+000
2.215999999999961e+001	3.360930e+000
2.217999999999961e+001	3.360980e+000
2.219999999999961e+001	3.361029e+000
2.221999999999961e+001	3.361079e+000
2.223999999999961e+001	3.361129e+000
2.225999999999961e+001	3.361179e+000
2.227999999999961e+001	3.361229e+000
2.229999999999961e+001	3.361279e+000
2.231999999999961e+001	3.361328e+000
2.233999999999961e+001	3.361378e+000
2.235999999999961e+001	3.361428e+000
2.237999999999961e+001	3.361478e+000
2.239999999999961e+001	3.361527e+000
2.241999999999961e+001	3.361577e+000
2.243999999999961e+001	3.361627e+000
2.245999999999961e+001	3.361677e+000
2.247999999999961e+001	3.361727e+000
2.249999999999961e+001	3.361776e+000
2.251999999999961e+001	3.361826e+000
2.253999999999961e+001	3.361876e+000
2.255999999999960e+001	3.361925e+000
2.257999999999960e+001	3.361975e+000
2.259999999999960e+001	3.362025e+000
2.261999999999960e+001	3.362075e+000
2.263999999999960e+001	3.362124e+000
2.265999999999960e+001	3.362174e+000
2.267999999999960e+001	3.362224e+000
2.269999999999960e+001	3.362274e+000
2.271999999999960e+001	3.362323e+000
2.273999999999960e+001	3.362373e+000
2.275999999999960e+001	3.362423e+000
2.277999999999960e+001	3.362473e+000
2.279999999999960e+001	3.362522e+000
2.281999999999960e+001	3.362572e+000
2.283999999999960e+001	3.362622e+000
2.285999999999960e+001	3.362671e+000
2.287999999999960e+001	3.362721e+000
2.289999999999960e+001	3.362771e+000
2.291999999999960e+001	3.362820e+000
2.293999999999960e+001	3.362870e+000
2.295999999999960e+001	3.362920e+000
2.297999999999960e+001	3.362970e+000
2.299999999999960e+001	3.363019e+000
2.301999999999960e+001	3.363069e+000
2.303999999999959e+001	3.363119e+000
2.305999999999959e+001	3.363168e+000
2.307999999999959e+001	3.363218e+000
2.309999999999959e+001	3.363268e+000
2.311999999999959e+001	3.363317e+000
2.313999999999959e+001	3.363367e+000
2.315999999999959e+001	3.363417e+000
2.317999999999959e+001	3.363466e+000
2.319999999999959e+001	3.363516e+000
2.321999999999959e+001	3.363566e+000
2.323999999999959e+001	3.363615e+000
2.325999999999959e+001	3.363665e+000
2.327999999999959e+001	3.363714e+000
2.329999999999959e+001	3.363764e+000
2.331999999999959e+001	3.363814e+000
2.333999999999959e+001	3.363863e+000
2.335999999999959e+001	3.363913e+000
2.337999999999959e+001	3.363963e+000
2.339999999999959e+001	3.364012e+000
2.341999999999959e+001	3.364062e+000
2.343999999999959e+001	3.364112e+000
2.345999999999959e+001	3.364161e+000
2.347999999999959e+001	3.364211e+000
2.349999999999958e+001	3.364260e+000
2.351999999999958e+001	3.364310e+000
2.353999999999958e+001	3.364360e+000
2.355999999999958e+001	3.364409e+000
2.357999999999958e+001	3.364459e+000
2.359999999999958e+001	3.364508e+000
2.361999999999958e+001	3.364558e+000
2.363999999999958e+001	3.364608e+000
2.365999999999958e+001	3.364657e+000
2.367999999999958e+001	3.364707e+000
2.369999999999958e+001	3.364756e+000
2.371999999999958e+001	3.364806e+000
2.373999999999958e+001	3.364856e+000
2.375999999999958e+001	3.364905e+000
2.377999999999958e+001	3.364955e+000
2.379999999999958e+001	3.365004e+000
2.381999999999958e+001	3.365054e+000
2.383999999999958e+001	3.365103e+000
2.385999999999958e+001	3.365153e+000
2.387999999999958e+001	3.365203e+000
2.389999999999958e+001	3.365252e+000
2.391999999999958e+001	3.365302e+000
2.393999999999958e+001	3.365351e+000
2.395999999999958e+001	3.365401e+000
2.397999999999957e+001	3.365450e+000
2.400000000000000e+001	3.365500e+000
