vreg1	V(vo)
5.599999999999966e+000	4.542334e+000
5.619999999999966e+000	4.560556e+000
5.639999999999965e+000	4.578771e+000
5.659999999999965e+000	4.596977e+000
5.679999999999964e+000	4.615172e+000
5.699999999999964e+000	4.633355e+000
5.719999999999963e+000	4.651523e+000
5.739999999999963e+000	4.669675e+000
5.759999999999963e+000	4.687806e+000
5.779999999999962e+000	4.705914e+000
5.799999999999962e+000	4.723994e+000
5.819999999999961e+000	4.742041e+000
5.839999999999961e+000	4.760051e+000
5.859999999999960e+000	4.778016e+000
5.879999999999960e+000	4.795930e+000
5.899999999999960e+000	4.813783e+000
5.919999999999959e+000	4.831566e+000
5.939999999999959e+000	4.849266e+000
5.959999999999958e+000	4.866871e+000
5.979999999999958e+000	4.884363e+000
5.999999999999957e+000	4.901724e+000
6.019999999999957e+000	4.918930e+000
6.039999999999957e+000	4.935952e+000
6.059999999999956e+000	4.952755e+000
6.079999999999956e+000	4.969293e+000
6.099999999999955e+000	4.985505e+000
6.119999999999955e+000	5.001310e+000
6.139999999999954e+000	5.016597e+000
6.159999999999954e+000	5.031208e+000
6.179999999999954e+000	5.044921e+000
6.199999999999953e+000	5.057433e+000
6.219999999999953e+000	5.068355e+000
6.239999999999952e+000	5.077291e+000
6.259999999999952e+000	5.084000e+000
6.279999999999951e+000	5.088585e+000
6.299999999999951e+000	5.091472e+000
6.319999999999951e+000	5.093188e+000
6.339999999999950e+000	5.094180e+000
6.359999999999950e+000	5.094756e+000
6.379999999999949e+000	5.095102e+000
6.399999999999949e+000	5.095324e+000
6.419999999999948e+000	5.095480e+000
6.439999999999948e+000	5.095601e+000
6.459999999999948e+000	5.095703e+000
6.479999999999947e+000	5.095794e+000
6.499999999999947e+000	5.095880e+000
6.519999999999946e+000	5.095962e+000
6.539999999999946e+000	5.096043e+000
6.559999999999945e+000	5.096122e+000
6.579999999999945e+000	5.096202e+000
6.599999999999945e+000	5.096281e+000
6.619999999999944e+000	5.096359e+000
6.639999999999944e+000	5.096437e+000
6.659999999999943e+000	5.096516e+000
6.679999999999943e+000	5.096593e+000
6.699999999999942e+000	5.096672e+000
6.719999999999942e+000	5.096749e+000
6.739999999999942e+000	5.096827e+000
6.759999999999941e+000	5.096904e+000
6.779999999999941e+000	5.096982e+000
6.799999999999940e+000	5.097059e+000
6.819999999999940e+000	5.097136e+000
6.839999999999940e+000	5.097214e+000
6.859999999999939e+000	5.097291e+000
6.879999999999939e+000	5.097368e+000
6.899999999999938e+000	5.097445e+000
6.919999999999938e+000	5.097521e+000
6.939999999999937e+000	5.097598e+000
6.959999999999937e+000	5.097674e+000
6.979999999999937e+000	5.097751e+000
6.999999999999936e+000	5.097827e+000
7.019999999999936e+000	5.097903e+000
7.039999999999935e+000	5.097979e+000
7.059999999999935e+000	5.098055e+000
7.079999999999934e+000	5.098131e+000
7.099999999999934e+000	5.098207e+000
7.119999999999934e+000	5.098283e+000
7.139999999999933e+000	5.098358e+000
7.159999999999933e+000	5.098434e+000
7.179999999999932e+000	5.098509e+000
7.199999999999932e+000	5.098585e+000
7.219999999999931e+000	5.098660e+000
7.239999999999931e+000	5.098735e+000
7.259999999999931e+000	5.098810e+000
7.279999999999930e+000	5.098885e+000
7.299999999999930e+000	5.098960e+000
7.319999999999929e+000	5.099035e+000
7.339999999999929e+000	5.099110e+000
7.359999999999928e+000	5.099184e+000
7.379999999999928e+000	5.099259e+000
7.399999999999928e+000	5.099333e+000
7.419999999999927e+000	5.099408e+000
7.439999999999927e+000	5.099482e+000
7.459999999999926e+000	5.099556e+000
7.479999999999926e+000	5.099630e+000
7.499999999999925e+000	5.099704e+000
7.519999999999925e+000	5.099778e+000
7.539999999999925e+000	5.099852e+000
7.559999999999924e+000	5.099926e+000
7.579999999999924e+000	5.100000e+000
7.599999999999923e+000	5.100073e+000
7.619999999999923e+000	5.100147e+000
7.639999999999922e+000	5.100221e+000
7.659999999999922e+000	5.100294e+000
7.679999999999922e+000	5.100368e+000
7.699999999999921e+000	5.100441e+000
7.719999999999921e+000	5.100514e+000
7.739999999999920e+000	5.100587e+000
7.759999999999920e+000	5.100660e+000
7.779999999999919e+000	5.100733e+000
7.799999999999919e+000	5.100806e+000
7.819999999999919e+000	5.100879e+000
7.839999999999918e+000	5.100952e+000
7.859999999999918e+000	5.101024e+000
7.879999999999917e+000	5.101097e+000
7.899999999999917e+000	5.101170e+000
7.919999999999916e+000	5.101242e+000
7.939999999999916e+000	5.101315e+000
7.959999999999916e+000	5.101387e+000
7.979999999999915e+000	5.101459e+000
7.999999999999915e+000	5.101532e+000
8.019999999999914e+000	5.101604e+000
8.039999999999914e+000	5.101676e+000
8.059999999999914e+000	5.101748e+000
8.079999999999913e+000	5.101820e+000
8.099999999999913e+000	5.101892e+000
8.119999999999912e+000	5.101964e+000
8.139999999999912e+000	5.102035e+000
8.159999999999911e+000	5.102107e+000
8.179999999999911e+000	5.102179e+000
8.199999999999911e+000	5.102250e+000
8.219999999999910e+000	5.102322e+000
8.239999999999910e+000	5.102393e+000
8.259999999999909e+000	5.102465e+000
8.279999999999909e+000	5.102536e+000
8.299999999999908e+000	5.102607e+000
8.319999999999908e+000	5.102678e+000
8.339999999999908e+000	5.102750e+000
8.359999999999907e+000	5.102821e+000
8.379999999999907e+000	5.102892e+000
8.399999999999906e+000	5.102963e+000
8.419999999999906e+000	5.103034e+000
8.439999999999905e+000	5.103105e+000
8.459999999999905e+000	5.103176e+000
8.479999999999905e+000	5.103246e+000
8.499999999999904e+000	5.103317e+000
8.519999999999904e+000	5.103387e+000
8.539999999999903e+000	5.103458e+000
8.559999999999903e+000	5.103528e+000
8.579999999999902e+000	5.103599e+000
8.599999999999902e+000	5.103670e+000
8.619999999999902e+000	5.103740e+000
8.639999999999901e+000	5.103810e+000
8.659999999999901e+000	5.103880e+000
8.679999999999900e+000	5.103951e+000
8.699999999999900e+000	5.104021e+000
8.719999999999899e+000	5.104091e+000
8.739999999999899e+000	5.104161e+000
8.759999999999899e+000	5.104231e+000
8.779999999999898e+000	5.104301e+000
8.799999999999898e+000	5.104371e+000
8.819999999999897e+000	5.104441e+000
8.839999999999897e+000	5.104511e+000
8.859999999999896e+000	5.104580e+000
8.879999999999896e+000	5.104650e+000
8.899999999999896e+000	5.104720e+000
8.919999999999895e+000	5.104790e+000
8.939999999999895e+000	5.104859e+000
8.959999999999894e+000	5.104928e+000
8.979999999999894e+000	5.104998e+000
8.999999999999893e+000	5.105068e+000
9.019999999999893e+000	5.105137e+000
9.039999999999893e+000	5.105206e+000
9.059999999999892e+000	5.105276e+000
9.079999999999892e+000	5.105345e+000
9.099999999999891e+000	5.105414e+000
9.119999999999891e+000	5.105483e+000
9.139999999999890e+000	5.105552e+000
9.159999999999890e+000	5.105621e+000
9.179999999999890e+000	5.105690e+000
9.199999999999889e+000	5.105759e+000
9.219999999999889e+000	5.105828e+000
9.239999999999888e+000	5.105897e+000
9.259999999999888e+000	5.105966e+000
9.279999999999888e+000	5.106035e+000
9.299999999999887e+000	5.106103e+000
9.319999999999887e+000	5.106172e+000
9.339999999999886e+000	5.106241e+000
9.359999999999886e+000	5.106309e+000
9.379999999999885e+000	5.106378e+000
9.399999999999885e+000	5.106446e+000
9.419999999999885e+000	5.106515e+000
9.439999999999884e+000	5.106584e+000
9.459999999999884e+000	5.106652e+000
9.479999999999883e+000	5.106720e+000
9.499999999999883e+000	5.106789e+000
9.519999999999882e+000	5.106857e+000
9.539999999999882e+000	5.106925e+000
9.559999999999882e+000	5.106993e+000
9.579999999999881e+000	5.107061e+000
9.599999999999881e+000	5.107130e+000
9.619999999999880e+000	5.107198e+000
9.639999999999880e+000	5.107265e+000
9.659999999999879e+000	5.107334e+000
9.679999999999879e+000	5.107401e+000
9.699999999999879e+000	5.107470e+000
9.719999999999878e+000	5.107537e+000
9.739999999999878e+000	5.107605e+000
9.759999999999877e+000	5.107673e+000
9.779999999999877e+000	5.107741e+000
9.799999999999876e+000	5.107809e+000
9.819999999999876e+000	5.107876e+000
9.839999999999876e+000	5.107944e+000
9.859999999999875e+000	5.108012e+000
9.879999999999875e+000	5.108079e+000
9.899999999999874e+000	5.108147e+000
9.919999999999874e+000	5.108214e+000
9.939999999999873e+000	5.108282e+000
9.959999999999873e+000	5.108349e+000
9.979999999999873e+000	5.108417e+000
9.999999999999872e+000	5.108484e+000
1.001999999999987e+001	5.108552e+000
1.003999999999987e+001	5.108619e+000
1.005999999999987e+001	5.108686e+000
1.007999999999987e+001	5.108753e+000
1.009999999999987e+001	5.108820e+000
1.011999999999987e+001	5.108888e+000
1.013999999999987e+001	5.108954e+000
1.015999999999987e+001	5.109022e+000
1.017999999999987e+001	5.109089e+000
1.019999999999987e+001	5.109156e+000
1.021999999999987e+001	5.109223e+000
1.023999999999987e+001	5.109290e+000
1.025999999999987e+001	5.109357e+000
1.027999999999987e+001	5.109424e+000
1.029999999999987e+001	5.109490e+000
1.031999999999987e+001	5.109557e+000
1.033999999999987e+001	5.109624e+000
1.035999999999986e+001	5.109691e+000
1.037999999999986e+001	5.109757e+000
1.039999999999986e+001	5.109824e+000
1.041999999999986e+001	5.109891e+000
1.043999999999986e+001	5.109958e+000
1.045999999999986e+001	5.110024e+000
1.047999999999986e+001	5.110091e+000
1.049999999999986e+001	5.110157e+000
1.051999999999986e+001	5.110224e+000
1.053999999999986e+001	5.110291e+000
1.055999999999986e+001	5.110357e+000
1.057999999999986e+001	5.110423e+000
1.059999999999986e+001	5.110489e+000
1.061999999999986e+001	5.110556e+000
1.063999999999986e+001	5.110622e+000
1.065999999999986e+001	5.110689e+000
1.067999999999986e+001	5.110755e+000
1.069999999999986e+001	5.110821e+000
1.071999999999986e+001	5.110888e+000
1.073999999999986e+001	5.110953e+000
1.075999999999986e+001	5.111020e+000
1.077999999999986e+001	5.111086e+000
1.079999999999986e+001	5.111152e+000
1.081999999999986e+001	5.111218e+000
1.083999999999985e+001	5.111284e+000
1.085999999999985e+001	5.111350e+000
1.087999999999985e+001	5.111416e+000
1.089999999999985e+001	5.111482e+000
1.091999999999985e+001	5.111548e+000
1.093999999999985e+001	5.111614e+000
1.095999999999985e+001	5.111680e+000
1.097999999999985e+001	5.111745e+000
1.099999999999985e+001	5.111811e+000
1.101999999999985e+001	5.111877e+000
1.103999999999985e+001	5.111943e+000
1.105999999999985e+001	5.112009e+000
1.107999999999985e+001	5.112074e+000
1.109999999999985e+001	5.112140e+000
1.111999999999985e+001	5.112206e+000
1.113999999999985e+001	5.112271e+000
1.115999999999985e+001	5.112337e+000
1.117999999999985e+001	5.112402e+000
1.119999999999985e+001	5.112468e+000
1.121999999999985e+001	5.112534e+000
1.123999999999985e+001	5.112599e+000
1.125999999999985e+001	5.112664e+000
1.127999999999985e+001	5.112730e+000
1.129999999999984e+001	5.112795e+000
1.131999999999984e+001	5.112861e+000
1.133999999999984e+001	5.112926e+000
1.135999999999984e+001	5.112991e+000
1.137999999999984e+001	5.113057e+000
1.139999999999984e+001	5.113122e+000
1.141999999999984e+001	5.113187e+000
1.143999999999984e+001	5.113253e+000
1.145999999999984e+001	5.113317e+000
1.147999999999984e+001	5.113383e+000
1.149999999999984e+001	5.113448e+000
1.151999999999984e+001	5.113513e+000
1.153999999999984e+001	5.113578e+000
1.155999999999984e+001	5.113643e+000
1.157999999999984e+001	5.113708e+000
1.159999999999984e+001	5.113773e+000
1.161999999999984e+001	5.113839e+000
1.163999999999984e+001	5.113904e+000
1.165999999999984e+001	5.113968e+000
1.167999999999984e+001	5.114033e+000
1.169999999999984e+001	5.114098e+000
1.171999999999984e+001	5.114163e+000
1.173999999999984e+001	5.114228e+000
1.175999999999984e+001	5.114293e+000
1.177999999999983e+001	5.114358e+000
1.179999999999983e+001	5.114422e+000
1.181999999999983e+001	5.114487e+000
1.183999999999983e+001	5.114552e+000
1.185999999999983e+001	5.114617e+000
1.187999999999983e+001	5.114682e+000
1.189999999999983e+001	5.114746e+000
1.191999999999983e+001	5.114811e+000
1.193999999999983e+001	5.114875e+000
1.195999999999983e+001	5.114940e+000
1.197999999999983e+001	5.115005e+000
1.199999999999983e+001	5.115069e+000
1.201999999999983e+001	5.115134e+000
1.203999999999983e+001	5.115199e+000
1.205999999999983e+001	5.115263e+000
1.207999999999983e+001	5.115327e+000
1.209999999999983e+001	5.115392e+000
1.211999999999983e+001	5.115457e+000
1.213999999999983e+001	5.115521e+000
1.215999999999983e+001	5.115585e+000
1.217999999999983e+001	5.115650e+000
1.219999999999983e+001	5.115714e+000
1.221999999999983e+001	5.115778e+000
1.223999999999982e+001	5.115843e+000
1.225999999999982e+001	5.115907e+000
1.227999999999982e+001	5.115971e+000
1.229999999999982e+001	5.116035e+000
1.231999999999982e+001	5.116100e+000
1.233999999999982e+001	5.116164e+000
1.235999999999982e+001	5.116228e+000
1.237999999999982e+001	5.116292e+000
1.239999999999982e+001	5.116356e+000
1.241999999999982e+001	5.116421e+000
1.243999999999982e+001	5.116485e+000
1.245999999999982e+001	5.116549e+000
1.247999999999982e+001	5.116613e+000
1.249999999999982e+001	5.116677e+000
1.251999999999982e+001	5.116741e+000
1.253999999999982e+001	5.116805e+000
1.255999999999982e+001	5.116869e+000
1.257999999999982e+001	5.116933e+000
1.259999999999982e+001	5.116997e+000
1.261999999999982e+001	5.117061e+000
1.263999999999982e+001	5.117125e+000
1.265999999999982e+001	5.117188e+000
1.267999999999982e+001	5.117252e+000
1.269999999999982e+001	5.117316e+000
1.271999999999981e+001	5.117380e+000
1.273999999999981e+001	5.117444e+000
1.275999999999981e+001	5.117508e+000
1.277999999999981e+001	5.117572e+000
1.279999999999981e+001	5.117635e+000
1.281999999999981e+001	5.117699e+000
1.283999999999981e+001	5.117763e+000
1.285999999999981e+001	5.117826e+000
1.287999999999981e+001	5.117890e+000
1.289999999999981e+001	5.117954e+000
1.291999999999981e+001	5.118018e+000
1.293999999999981e+001	5.118081e+000
1.295999999999981e+001	5.118145e+000
1.297999999999981e+001	5.118208e+000
1.299999999999981e+001	5.118272e+000
1.301999999999981e+001	5.118336e+000
1.303999999999981e+001	5.118399e+000
1.305999999999981e+001	5.118463e+000
1.307999999999981e+001	5.118526e+000
1.309999999999981e+001	5.118589e+000
1.311999999999981e+001	5.118653e+000
1.313999999999981e+001	5.118717e+000
1.315999999999981e+001	5.118780e+000
1.317999999999980e+001	5.118844e+000
1.319999999999980e+001	5.118907e+000
1.321999999999980e+001	5.118970e+000
1.323999999999980e+001	5.119033e+000
1.325999999999980e+001	5.119097e+000
1.327999999999980e+001	5.119160e+000
1.329999999999980e+001	5.119224e+000
1.331999999999980e+001	5.119287e+000
1.333999999999980e+001	5.119350e+000
1.335999999999980e+001	5.119413e+000
1.337999999999980e+001	5.119477e+000
1.339999999999980e+001	5.119540e+000
1.341999999999980e+001	5.119603e+000
1.343999999999980e+001	5.119666e+000
1.345999999999980e+001	5.119730e+000
1.347999999999980e+001	5.119792e+000
1.349999999999980e+001	5.119856e+000
1.351999999999980e+001	5.119919e+000
1.353999999999980e+001	5.119982e+000
1.355999999999980e+001	5.120045e+000
1.357999999999980e+001	5.120108e+000
1.359999999999980e+001	5.120171e+000
1.361999999999980e+001	5.120234e+000
1.363999999999980e+001	5.120297e+000
1.365999999999979e+001	5.120360e+000
1.367999999999979e+001	5.120423e+000
1.369999999999979e+001	5.120486e+000
1.371999999999979e+001	5.120549e+000
1.373999999999979e+001	5.120612e+000
1.375999999999979e+001	5.120675e+000
1.377999999999979e+001	5.120738e+000
1.379999999999979e+001	5.120801e+000
1.381999999999979e+001	5.120864e+000
1.383999999999979e+001	5.120926e+000
1.385999999999979e+001	5.120989e+000
1.387999999999979e+001	5.121052e+000
1.389999999999979e+001	5.121115e+000
1.391999999999979e+001	5.121178e+000
1.393999999999979e+001	5.121241e+000
1.395999999999979e+001	5.121304e+000
1.397999999999979e+001	5.121366e+000
1.399999999999979e+001	5.121429e+000
1.401999999999979e+001	5.121491e+000
1.403999999999979e+001	5.121554e+000
1.405999999999979e+001	5.121617e+000
1.407999999999979e+001	5.121680e+000
1.409999999999979e+001	5.121742e+000
1.411999999999978e+001	5.121805e+000
1.413999999999978e+001	5.121868e+000
1.415999999999978e+001	5.121930e+000
1.417999999999978e+001	5.121993e+000
1.419999999999978e+001	5.122056e+000
1.421999999999978e+001	5.122118e+000
1.423999999999978e+001	5.122180e+000
1.425999999999978e+001	5.122243e+000
1.427999999999978e+001	5.122306e+000
1.429999999999978e+001	5.122368e+000
1.431999999999978e+001	5.122431e+000
1.433999999999978e+001	5.122493e+000
1.435999999999978e+001	5.122556e+000
1.437999999999978e+001	5.122618e+000
1.439999999999978e+001	5.122681e+000
1.441999999999978e+001	5.122743e+000
1.443999999999978e+001	5.122806e+000
1.445999999999978e+001	5.122868e+000
1.447999999999978e+001	5.122930e+000
1.449999999999978e+001	5.122993e+000
1.451999999999978e+001	5.123055e+000
1.453999999999978e+001	5.123117e+000
1.455999999999978e+001	5.123179e+000
1.457999999999977e+001	5.123242e+000
1.459999999999977e+001	5.123304e+000
1.461999999999977e+001	5.123366e+000
1.463999999999977e+001	5.123429e+000
1.465999999999977e+001	5.123491e+000
1.467999999999977e+001	5.123553e+000
1.469999999999977e+001	5.123616e+000
1.471999999999977e+001	5.123678e+000
1.473999999999977e+001	5.123740e+000
1.475999999999977e+001	5.123802e+000
1.477999999999977e+001	5.123864e+000
1.479999999999977e+001	5.123927e+000
1.481999999999977e+001	5.123989e+000
1.483999999999977e+001	5.124051e+000
1.485999999999977e+001	5.124113e+000
1.487999999999977e+001	5.124175e+000
1.489999999999977e+001	5.124237e+000
1.491999999999977e+001	5.124299e+000
1.493999999999977e+001	5.124361e+000
1.495999999999977e+001	5.124424e+000
1.497999999999977e+001	5.124485e+000
1.499999999999977e+001	5.124547e+000
1.501999999999977e+001	5.124609e+000
1.503999999999977e+001	5.124671e+000
1.505999999999976e+001	5.124733e+000
1.507999999999976e+001	5.124795e+000
1.509999999999976e+001	5.124857e+000
1.511999999999976e+001	5.124919e+000
1.513999999999976e+001	5.124981e+000
1.515999999999976e+001	5.125043e+000
1.517999999999976e+001	5.125105e+000
1.519999999999976e+001	5.125167e+000
1.521999999999976e+001	5.125229e+000
1.523999999999976e+001	5.125291e+000
1.525999999999976e+001	5.125352e+000
1.527999999999976e+001	5.125414e+000
1.529999999999976e+001	5.125476e+000
1.531999999999976e+001	5.125538e+000
1.533999999999976e+001	5.125600e+000
1.535999999999976e+001	5.125662e+000
1.537999999999976e+001	5.125723e+000
1.539999999999976e+001	5.125785e+000
1.541999999999976e+001	5.125847e+000
1.543999999999976e+001	5.125909e+000
1.545999999999976e+001	5.125970e+000
1.547999999999976e+001	5.126032e+000
1.549999999999976e+001	5.126094e+000
1.551999999999975e+001	5.126155e+000
1.553999999999975e+001	5.126217e+000
1.555999999999975e+001	5.126279e+000
1.557999999999975e+001	5.126340e+000
1.559999999999975e+001	5.126402e+000
1.561999999999975e+001	5.126464e+000
1.563999999999975e+001	5.126525e+000
1.565999999999975e+001	5.126587e+000
1.567999999999975e+001	5.126649e+000
1.569999999999975e+001	5.126710e+000
1.571999999999975e+001	5.126772e+000
1.573999999999975e+001	5.126833e+000
1.575999999999975e+001	5.126895e+000
1.577999999999975e+001	5.126956e+000
1.579999999999975e+001	5.127018e+000
1.581999999999975e+001	5.127079e+000
1.583999999999975e+001	5.127141e+000
1.585999999999975e+001	5.127203e+000
1.587999999999975e+001	5.127264e+000
1.589999999999975e+001	5.127326e+000
1.591999999999975e+001	5.127387e+000
1.593999999999975e+001	5.127449e+000
1.595999999999975e+001	5.127510e+000
1.597999999999975e+001	5.127571e+000
1.599999999999974e+001	5.127633e+000
1.601999999999974e+001	5.127694e+000
1.603999999999974e+001	5.127756e+000
1.605999999999974e+001	5.127817e+000
1.607999999999974e+001	5.127878e+000
1.609999999999974e+001	5.127940e+000
1.611999999999974e+001	5.128001e+000
1.613999999999974e+001	5.128062e+000
1.615999999999974e+001	5.128124e+000
1.617999999999974e+001	5.128185e+000
1.619999999999974e+001	5.128246e+000
1.621999999999974e+001	5.128307e+000
1.623999999999974e+001	5.128369e+000
1.625999999999974e+001	5.128430e+000
1.627999999999974e+001	5.128491e+000
1.629999999999974e+001	5.128552e+000
1.631999999999974e+001	5.128613e+000
1.633999999999974e+001	5.128675e+000
1.635999999999974e+001	5.128736e+000
1.637999999999974e+001	5.128797e+000
1.639999999999974e+001	5.128859e+000
1.641999999999974e+001	5.128920e+000
1.643999999999974e+001	5.128981e+000
1.645999999999973e+001	5.129042e+000
1.647999999999973e+001	5.129103e+000
1.649999999999973e+001	5.129164e+000
1.651999999999973e+001	5.129225e+000
1.653999999999973e+001	5.129286e+000
1.655999999999973e+001	5.129347e+000
1.657999999999973e+001	5.129409e+000
1.659999999999973e+001	5.129470e+000
1.661999999999973e+001	5.129531e+000
1.663999999999973e+001	5.129592e+000
1.665999999999973e+001	5.129653e+000
1.667999999999973e+001	5.129714e+000
1.669999999999973e+001	5.129775e+000
1.671999999999973e+001	5.129836e+000
1.673999999999973e+001	5.129897e+000
1.675999999999973e+001	5.129958e+000
1.677999999999973e+001	5.130019e+000
1.679999999999973e+001	5.130080e+000
1.681999999999973e+001	5.130141e+000
1.683999999999973e+001	5.130202e+000
1.685999999999973e+001	5.130263e+000
1.687999999999973e+001	5.130324e+000
1.689999999999973e+001	5.130384e+000
1.691999999999973e+001	5.130445e+000
1.693999999999972e+001	5.130507e+000
1.695999999999972e+001	5.130567e+000
1.697999999999972e+001	5.130628e+000
1.699999999999972e+001	5.130689e+000
1.701999999999972e+001	5.130750e+000
1.703999999999972e+001	5.130811e+000
1.705999999999972e+001	5.130872e+000
1.707999999999972e+001	5.130932e+000
1.709999999999972e+001	5.130993e+000
1.711999999999972e+001	5.131054e+000
1.713999999999972e+001	5.131115e+000
1.715999999999972e+001	5.131176e+000
1.717999999999972e+001	5.131237e+000
1.719999999999972e+001	5.131297e+000
1.721999999999972e+001	5.131358e+000
1.723999999999972e+001	5.131419e+000
1.725999999999972e+001	5.131479e+000
1.727999999999972e+001	5.131540e+000
1.729999999999972e+001	5.131601e+000
1.731999999999972e+001	5.131661e+000
1.733999999999972e+001	5.131722e+000
1.735999999999972e+001	5.131783e+000
1.737999999999972e+001	5.131844e+000
1.739999999999971e+001	5.131904e+000
1.741999999999971e+001	5.131965e+000
1.743999999999971e+001	5.132026e+000
1.745999999999971e+001	5.132086e+000
1.747999999999971e+001	5.132147e+000
1.749999999999971e+001	5.132207e+000
1.751999999999971e+001	5.132268e+000
1.753999999999971e+001	5.132329e+000
1.755999999999971e+001	5.132389e+000
1.757999999999971e+001	5.132450e+000
1.759999999999971e+001	5.132510e+000
1.761999999999971e+001	5.132571e+000
1.763999999999971e+001	5.132631e+000
1.765999999999971e+001	5.132692e+000
1.767999999999971e+001	5.132752e+000
1.769999999999971e+001	5.132813e+000
1.771999999999971e+001	5.132874e+000
1.773999999999971e+001	5.132934e+000
1.775999999999971e+001	5.132995e+000
1.777999999999971e+001	5.133055e+000
1.779999999999971e+001	5.133115e+000
1.781999999999971e+001	5.133176e+000
1.783999999999971e+001	5.133236e+000
1.785999999999971e+001	5.133297e+000
1.787999999999970e+001	5.133357e+000
1.789999999999970e+001	5.133418e+000
1.791999999999970e+001	5.133478e+000
1.793999999999970e+001	5.133539e+000
1.795999999999970e+001	5.133599e+000
1.797999999999970e+001	5.133659e+000
1.799999999999970e+001	5.133720e+000
1.801999999999970e+001	5.133780e+000
1.803999999999970e+001	5.133841e+000
1.805999999999970e+001	5.133901e+000
1.807999999999970e+001	5.133961e+000
1.809999999999970e+001	5.134021e+000
1.811999999999970e+001	5.134082e+000
1.813999999999970e+001	5.134142e+000
1.815999999999970e+001	5.134202e+000
1.817999999999970e+001	5.134263e+000
1.819999999999970e+001	5.134323e+000
1.821999999999970e+001	5.134383e+000
1.823999999999970e+001	5.134444e+000
1.825999999999970e+001	5.134504e+000
1.827999999999970e+001	5.134564e+000
1.829999999999970e+001	5.134624e+000
1.831999999999970e+001	5.134685e+000
1.833999999999969e+001	5.134745e+000
1.835999999999969e+001	5.134805e+000
1.837999999999969e+001	5.134865e+000
1.839999999999969e+001	5.134925e+000
1.841999999999969e+001	5.134985e+000
1.843999999999969e+001	5.135046e+000
1.845999999999969e+001	5.135106e+000
1.847999999999969e+001	5.135166e+000
1.849999999999969e+001	5.135226e+000
1.851999999999969e+001	5.135286e+000
1.853999999999969e+001	5.135346e+000
1.855999999999969e+001	5.135406e+000
1.857999999999969e+001	5.135467e+000
1.859999999999969e+001	5.135527e+000
1.861999999999969e+001	5.135587e+000
1.863999999999969e+001	5.135647e+000
1.865999999999969e+001	5.135707e+000
1.867999999999969e+001	5.135767e+000
