time	V(vo)
0.000000000000000e+000	1.238891e+000
9.999999439624929e-011	1.238891e+000
1.034874243310704e-010	1.238891e+000
1.104622842007126e-010	1.238891e+000
1.244120039399969e-010	1.238891e+000
1.496201278030592e-010	1.238891e+000
1.950372617608390e-010	1.238891e+000
2.378811749223124e-010	1.238891e+000
3.235690012452593e-010	1.238891e+000
4.629438018472843e-010	1.238891e+000
7.416934030513342e-010	1.238891e+000
1.269168167198527e-009	1.238891e+000
2.108699200921684e-009	1.238891e+000
3.266372309223453e-009	1.238891e+000
5.028209007523060e-009	1.238891e+000
8.551882404122274e-009	1.238891e+000
1.184551526293763e-008	1.238892e+000
1.796480684275555e-008	1.238894e+000
3.020339000239139e-008	1.238897e+000
4.512129000095199e-008	1.238902e+000
7.358315563298519e-008	1.238915e+000
1.138011164138280e-007	1.238938e+000
1.566503470994705e-007	1.238968e+000
2.009194675835362e-007	1.239005e+000
2.472076575996427e-007	1.239047e+000
2.961319836748307e-007	1.239097e+000
3.526381157937642e-007	1.239157e+000
4.192215162665825e-007	1.239232e+000
5.088680783785546e-007	1.239338e+000
6.004323248112063e-007	1.239447e+000
6.923573273232937e-007	1.239557e+000
8.092045080725126e-007	1.239694e+000
9.221195492561902e-007	1.239822e+000
1.086564465651491e-006	1.239993e+000
1.351469230857262e-006	1.240235e+000
1.668019520886833e-006	1.240469e+000
2.016529631163292e-006	1.240644e+000
2.713549851716210e-006	1.240832e+000
3.510544823344579e-006	1.240934e+000
4.476495929379873e-006	1.241045e+000
5.530939393632175e-006	1.241266e+000
7.046986527918599e-006	1.241711e+000
8.731676080981440e-006	1.242212e+000
1.048043695551944e-005	1.242674e+000
1.083634272775902e-005	1.242760e+000
1.154815427223819e-005	1.242932e+000
1.297177736119651e-005	1.243289e+000
1.332768313343609e-005	1.243380e+000
1.403949467791525e-005	1.243561e+000
1.581902353911316e-005	1.244005e+000
1.653083508359232e-005	1.244176e+000
1.831036394479022e-005	1.244598e+000
2.080170435046728e-005	1.245175e+000
2.410654366412053e-005	1.245911e+000
2.741138297777377e-005	1.246620e+000
3.071622229142702e-005	1.247301e+000
3.402106160508027e-005	1.247955e+000
3.732590091873352e-005	1.248581e+000
4.063074023238676e-005	1.249181e+000
4.393557954604000e-005	1.249753e+000
5.105369499083161e-005	1.250894e+000
5.817181043562322e-005	1.251955e+000
6.528992588041482e-005	1.252936e+000
7.240804132520644e-005	1.253835e+000
7.952615676999805e-005	1.254655e+000
8.664427221478966e-005	1.255394e+000
9.376238765958125e-005	1.256053e+000
1.008805031043729e-004	1.256660e+000
1.079986185491645e-004	1.257225e+000
1.151167339939561e-004	1.257747e+000
1.222348494387477e-004	1.258227e+000
1.293529648835393e-004	1.258663e+000
1.364710803283309e-004	1.259056e+000
1.435891957731225e-004	1.259407e+000
1.507073112179141e-004	1.259730e+000
1.578254266627057e-004	1.260031e+000
1.649435421074973e-004	1.260309e+000
1.720616575522889e-004	1.260564e+000
1.791797729970805e-004	1.260796e+000
1.862978884418721e-004	1.261005e+000
1.934160038866637e-004	1.261192e+000
2.005341193314554e-004	1.261364e+000
2.076522347762470e-004	1.261524e+000
2.147703502210386e-004	1.261672e+000
2.218884656658302e-004	1.261807e+000
2.290065811106218e-004	1.261931e+000
2.361246965554134e-004	1.262042e+000
2.432428120002050e-004	1.262141e+000
2.503609274449967e-004	1.262233e+000
2.574790428897884e-004	1.262318e+000
2.645971583345800e-004	1.262397e+000
2.717152737793717e-004	1.262469e+000
2.788333892241634e-004	1.262535e+000
2.859515046689551e-004	1.262594e+000
2.930696201137468e-004	1.262647e+000
3.003911102855325e-004	1.262696e+000
3.077126004573182e-004	1.262743e+000
3.150340906291040e-004	1.262786e+000
3.223555808008897e-004	1.262825e+000
3.296770709726754e-004	1.262860e+000
3.369985611444612e-004	1.262892e+000
3.443200513162469e-004	1.262921e+000
3.515906978062841e-004	1.262947e+000
3.588613442963214e-004	1.262971e+000
3.661319907863586e-004	1.262993e+000
3.734026372763958e-004	1.263013e+000
3.806732837664330e-004	1.263032e+000
3.879439302564702e-004	1.263048e+000
3.952145767465075e-004	1.263063e+000
4.026885979635387e-004	1.263077e+000
4.101626191805700e-004	1.263090e+000
4.176366403976013e-004	1.263102e+000
4.251106616146325e-004	1.263113e+000
4.325846828316638e-004	1.263123e+000
4.400587040486951e-004	1.263131e+000
4.475327252657263e-004	1.263139e+000
4.553626522549972e-004	1.263147e+000
4.631925792442681e-004	1.263154e+000
4.710225062335390e-004	1.263160e+000
4.788524332228099e-004	1.263166e+000
4.866823602120808e-004	1.263171e+000
4.945122872013517e-004	1.263176e+000
5.023422141906226e-004	1.263180e+000
5.107314216791273e-004	1.263184e+000
5.191206291676319e-004	1.263187e+000
5.275098366561366e-004	1.263191e+000
5.358990441446412e-004	1.263194e+000
5.442882516331459e-004	1.263197e+000
5.526774591216506e-004	1.263199e+000
5.610666666101552e-004	1.263201e+000
5.704727477336302e-004	1.263203e+000
5.798788288571052e-004	1.263205e+000
5.892849099805801e-004	1.263207e+000
5.986909911040550e-004	1.263208e+000
6.080970722275300e-004	1.263210e+000
6.175031533510049e-004	1.263211e+000
6.269092344744798e-004	1.263212e+000
6.386541249583863e-004	1.263213e+000
6.503990154422929e-004	1.263214e+000
6.621439059261994e-004	1.263215e+000
6.738887964101059e-004	1.263216e+000
6.856336868940125e-004	1.263216e+000
6.973785773779190e-004	1.263217e+000
7.091234678618255e-004	1.263217e+000
7.253934460213497e-004	1.263218e+000
7.416634241808740e-004	1.263218e+000
7.579334023403981e-004	1.263219e+000
7.742033804999224e-004	1.263219e+000
7.904733586594465e-004	1.263219e+000
8.067433368189708e-004	1.263219e+000
8.230133149784949e-004	1.263220e+000
8.237251265229742e-004	1.263220e+000
8.487765593079302e-004	1.263220e+000
8.738279920928863e-004	1.263220e+000
8.988794248778425e-004	1.263220e+000
9.239308576627986e-004	1.263220e+000
9.489822904477547e-004	1.263220e+000
9.740337232327108e-004	1.263220e+000
9.990851560176669e-004	1.263220e+000
1.000000000001000e-003	1.263196e+000
1.000220795695925e-003	1.263146e+000
1.000327192958069e-003	1.263084e+000
1.000375268790189e-003	1.263043e+000
1.000418542768238e-003	1.263000e+000
1.000468186249097e-003	1.262949e+000
1.000532339764123e-003	1.262878e+000
1.000609454592574e-003	1.262789e+000
1.000725395594279e-003	1.262653e+000
1.000824077893209e-003	1.262537e+000
1.000931193251270e-003	1.262412e+000
1.001050034333351e-003	1.262279e+000
1.001199669863940e-003	1.262124e+000
1.001442514417770e-003	1.261902e+000
1.001789435878099e-003	1.261644e+000
1.002113901137475e-003	1.261477e+000
1.002762831656226e-003	1.261294e+000
1.003593863086807e-003	1.261182e+000
1.004541516459922e-003	1.261072e+000
1.005598536865162e-003	1.260854e+000
1.007091191579293e-003	1.260419e+000
1.008733486440565e-003	1.259930e+000
1.010479827193157e-003	1.259468e+000
1.013275277986900e-003	1.258775e+000
1.015934719529072e-003	1.258123e+000
1.021023574673982e-003	1.256929e+000
1.025924965117154e-003	1.255863e+000
1.035727746003497e-003	1.253915e+000
1.045727746003497e-003	1.252133e+000
1.055727746003497e-003	1.250561e+000
1.065727746003497e-003	1.249176e+000
1.075727746003497e-003	1.247955e+000
1.085727746003497e-003	1.246880e+000
1.095727746003497e-003	1.245932e+000
1.105727746003497e-003	1.245097e+000
1.115727746003497e-003	1.244361e+000
1.125727746003497e-003	1.243712e+000
1.135727746003497e-003	1.243140e+000
1.145727746003497e-003	1.242636e+000
1.155727746003497e-003	1.242192e+000
1.165727746003497e-003	1.241800e+000
1.175727746003497e-003	1.241455e+000
1.185727746003497e-003	1.241151e+000
1.195727746003497e-003	1.240883e+000
1.205727746003497e-003	1.240646e+000
1.215727746003498e-003	1.240438e+000
1.225727746003498e-003	1.240254e+000
1.235727746003498e-003	1.240092e+000
1.245727746003498e-003	1.239950e+000
1.255727746003498e-003	1.239824e+000
1.265727746003498e-003	1.239713e+000
1.275727746003498e-003	1.239615e+000
1.285727746003498e-003	1.239529e+000
1.295727746003498e-003	1.239453e+000
1.305727746003498e-003	1.239386e+000
1.315727746003498e-003	1.239327e+000
1.325727746003498e-003	1.239275e+000
1.335727746003498e-003	1.239229e+000
1.345727746003498e-003	1.239189e+000
1.355727746003498e-003	1.239153e+000
1.365727746003498e-003	1.239122e+000
1.375727746003498e-003	1.239094e+000
1.385727746003498e-003	1.239070e+000
1.395727746003498e-003	1.239048e+000
1.405727746003498e-003	1.239029e+000
1.415727746003498e-003	1.239013e+000
1.425727746003498e-003	1.238998e+000
1.435727746003498e-003	1.238985e+000
1.445727746003498e-003	1.238974e+000
1.455727746003498e-003	1.238964e+000
1.465727746003498e-003	1.238955e+000
1.475727746003498e-003	1.238947e+000
1.485727746003498e-003	1.238940e+000
1.495727746003498e-003	1.238934e+000
1.505727746003498e-003	1.238928e+000
1.515727746003498e-003	1.238924e+000
1.525727746003498e-003	1.238919e+000
1.535727746003498e-003	1.238916e+000
1.545727746003498e-003	1.238913e+000
1.555727746003498e-003	1.238910e+000
1.565727746003498e-003	1.238907e+000
1.575727746003498e-003	1.238905e+000
1.585727746003498e-003	1.238903e+000
1.595727746003499e-003	1.238901e+000
1.605727746003499e-003	1.238900e+000
1.615727746003499e-003	1.238898e+000
1.625727746003499e-003	1.238897e+000
1.635727746003499e-003	1.238896e+000
1.645727746003499e-003	1.238895e+000
1.665727746003499e-003	1.238894e+000
1.685727746003499e-003	1.238893e+000
1.705727746003499e-003	1.238892e+000
1.725727746003499e-003	1.238891e+000
1.755727746003499e-003	1.238890e+000
1.785727746003499e-003	1.238890e+000
1.808584888860642e-003	1.238889e+000
1.831442031717785e-003	1.238889e+000
1.854299174574928e-003	1.238889e+000
1.877156317432071e-003	1.238889e+000
1.900013460289214e-003	1.238889e+000
1.922870603146357e-003	1.238889e+000
1.945727746003499e-003	1.238889e+000
1.975727746003500e-003	1.238889e+000
1.985727746003500e-003	1.238889e+000
1.990000000000000e-003	1.238889e+000
1.991455492006999e-003	1.238889e+000
1.994366476020997e-003	1.238889e+000
1.995070666518372e-003	1.238889e+000
1.996479047513123e-003	1.238889e+000
1.997183238010499e-003	1.238889e+000
1.998591619005249e-003	1.238889e+000
2.000000000000000e-003	1.238943e+000
2.000394810363478e-003	1.239060e+000
2.000574861597717e-003	1.239194e+000
2.000687928377085e-003	1.239312e+000
2.000741300666633e-003	1.239373e+000
2.000811223912468e-003	1.239455e+000
2.000906848766153e-003	1.239566e+000
2.001013041040489e-003	1.239689e+000
2.001126412829243e-003	1.239815e+000
2.001252336553299e-003	1.239949e+000
2.001424676188063e-003	1.240114e+000
2.001701514814826e-003	1.240342e+000
2.002006290916971e-003	1.240538e+000
2.002412614384497e-003	1.240705e+000
2.003225261319548e-003	1.240873e+000
2.004165174403043e-003	1.240980e+000
2.005124219232802e-003	1.241127e+000
2.006398902979607e-003	1.241452e+000
2.007988896905901e-003	1.241936e+000
2.009632707574437e-003	1.242401e+000
2.011826025494358e-003	1.242955e+000
2.015033193760929e-003	1.243749e+000
2.018311517321810e-003	1.244537e+000
2.024845472913583e-003	1.246001e+000
2.032044947709123e-003	1.247486e+000
2.041951613183315e-003	1.249326e+000
2.051951613183315e-003	1.250979e+000
2.061951613183315e-003	1.252437e+000
2.071951613183315e-003	1.253721e+000
2.081951613183315e-003	1.254852e+000
2.091951613183315e-003	1.255849e+000
2.101951613183315e-003	1.256727e+000
2.111951613183315e-003	1.257500e+000
2.121951613183315e-003	1.258182e+000
2.131951613183315e-003	1.258782e+000
2.141951613183315e-003	1.259311e+000
2.151951613183315e-003	1.259777e+000
2.161951613183315e-003	1.260187e+000
2.171951613183315e-003	1.260548e+000
2.181951613183315e-003	1.260867e+000
2.191951613183315e-003	1.261147e+000
2.201951613183315e-003	1.261394e+000
2.211951613183315e-003	1.261612e+000
2.221951613183315e-003	1.261804e+000
2.231951613183315e-003	1.261972e+000
2.241951613183315e-003	1.262121e+000
2.251951613183315e-003	1.262252e+000
2.261951613183315e-003	1.262367e+000
2.271951613183315e-003	1.262469e+000
2.281951613183315e-003	1.262558e+000
2.291951613183315e-003	1.262637e+000
2.301951613183315e-003	1.262707e+000
2.311951613183315e-003	1.262768e+000
2.321951613183315e-003	1.262822e+000
2.331951613183315e-003	1.262869e+000
2.341951613183315e-003	1.262911e+000
2.351951613183315e-003	1.262948e+000
2.361951613183316e-003	1.262980e+000
2.371951613183316e-003	1.263009e+000
2.381951613183316e-003	1.263034e+000
2.391951613183316e-003	1.263056e+000
2.401951613183316e-003	1.263076e+000
2.411951613183316e-003	1.263093e+000
2.421951613183316e-003	1.263108e+000
2.431951613183316e-003	1.263121e+000
2.441951613183316e-003	1.263133e+000
2.451951613183316e-003	1.263143e+000
2.461951613183316e-003	1.263152e+000
2.471951613183316e-003	1.263160e+000
2.481951613183316e-003	1.263168e+000
2.491951613183316e-003	1.263174e+000
2.501951613183316e-003	1.263179e+000
2.511951613183316e-003	1.263184e+000
2.521951613183316e-003	1.263188e+000
2.531951613183316e-003	1.263192e+000
2.541951613183316e-003	1.263195e+000
2.551951613183316e-003	1.263198e+000
2.561951613183316e-003	1.263201e+000
2.571951613183316e-003	1.263203e+000
2.581951613183316e-003	1.263205e+000
2.591951613183316e-003	1.263207e+000
2.601951613183316e-003	1.263208e+000
2.611951613183316e-003	1.263210e+000
2.621951613183316e-003	1.263211e+000
2.641951613183316e-003	1.263213e+000
2.661951613183316e-003	1.263214e+000
2.681951613183316e-003	1.263216e+000
2.701951613183316e-003	1.263217e+000
2.731951613183316e-003	1.263218e+000
2.761951613183317e-003	1.263218e+000
2.783380184611888e-003	1.263219e+000
2.804808756040460e-003	1.263219e+000
2.826237327469031e-003	1.263219e+000
2.847665898897602e-003	1.263219e+000
2.869094470326174e-003	1.263219e+000
2.890523041754745e-003	1.263220e+000
2.911951613183317e-003	1.263220e+000
2.971951613183317e-003	1.263220e+000
2.990000000001000e-003	1.263220e+000
3.000000000001000e-003	1.262787e+000
3.003293769494953e-003	1.261959e+000
3.004853912857353e-003	1.261267e+000
3.005518495964965e-003	1.261041e+000
3.006008200333820e-003	1.260960e+000
3.006474513173018e-003	1.260905e+000
3.006738950239422e-003	1.260871e+000
3.007029808948070e-003	1.260827e+000
3.007292029198748e-003	1.260777e+000
3.007807321717944e-003	1.260660e+000
3.008277977595635e-003	1.260535e+000
3.009180269571096e-003	1.260270e+000
3.010984853522018e-003	1.259757e+000
3.013393116094773e-003	1.259128e+000
3.016705167693657e-003	1.258311e+000
3.020391140909792e-003	1.257436e+000
3.027349270285563e-003	1.255895e+000
3.035510809009344e-003	1.254245e+000
3.045510809009344e-003	1.252432e+000
3.055510809009344e-003	1.250825e+000
3.065510809009344e-003	1.249408e+000
3.075510809009344e-003	1.248160e+000
3.085510809009344e-003	1.247060e+000
3.095510809009344e-003	1.246091e+000
3.105510809009344e-003	1.245237e+000
3.115510809009344e-003	1.244484e+000
3.125510809009344e-003	1.243821e+000
3.135510809009344e-003	1.243236e+000
3.145510809009344e-003	1.242721e+000
3.155510809009344e-003	1.242266e+000
3.165510809009344e-003	1.241866e+000
3.175510809009344e-003	1.241513e+000
3.185510809009344e-003	1.241202e+000
3.195510809009344e-003	1.240928e+000
3.205510809009344e-003	1.240686e+000
3.215510809009344e-003	1.240473e+000
3.225510809009344e-003	1.240285e+000
3.235510809009344e-003	1.240120e+000
3.245510809009344e-003	1.239974e+000
3.255510809009344e-003	1.239845e+000
3.265510809009344e-003	1.239732e+000
3.275510809009345e-003	1.239632e+000
3.285510809009345e-003	1.239544e+000
3.295510809009345e-003	1.239466e+000
3.305510809009345e-003	1.239398e+000
3.315510809009345e-003	1.239337e+000
