time	V(vo)
2.656757352923173e-004	3.303534e+000
2.756757352923173e-004	3.303534e+000
2.856757352923174e-004	3.303534e+000
2.956757352923174e-004	3.303534e+000
3.056757352923174e-004	3.303534e+000
3.156757352923175e-004	3.303534e+000
3.256757352923175e-004	3.303534e+000
3.356757352923175e-004	3.303534e+000
3.456757352923175e-004	3.303534e+000
3.556757352923176e-004	3.303534e+000
3.656757352923176e-004	3.303534e+000
3.756757352923176e-004	3.303534e+000
3.856757352923176e-004	3.303534e+000
3.956757352923177e-004	3.303534e+000
4.056757352923177e-004	3.303534e+000
4.156757352923177e-004	3.303534e+000
4.256757352923177e-004	3.303534e+000
4.356757352923178e-004	3.303534e+000
4.456757352923178e-004	3.303534e+000
4.556757352923178e-004	3.303534e+000
4.756757352923179e-004	3.303534e+000
4.856757352923179e-004	3.303534e+000
4.956757352923179e-004	3.303534e+000
5.056757352923179e-004	3.303534e+000
5.156757352923180e-004	3.303534e+000
5.256757352923180e-004	3.303534e+000
5.356757352923180e-004	3.303534e+000
5.456757352923181e-004	3.303534e+000
5.556757352923181e-004	3.303534e+000
5.656757352923181e-004	3.303534e+000
5.756757352923181e-004	3.303534e+000
5.856757352923182e-004	3.303534e+000
5.956757352923182e-004	3.303534e+000
6.056757352923182e-004	3.303534e+000
6.156757352923182e-004	3.303534e+000
6.256757352923183e-004	3.303534e+000
6.356757352923183e-004	3.303534e+000
6.456757352923183e-004	3.303534e+000
6.585328781494612e-004	3.303534e+000
6.713900210066041e-004	3.303534e+000
6.842471638637470e-004	3.303534e+000
6.971043067208899e-004	3.303534e+000
7.099614495780328e-004	3.303534e+000
7.228185924351756e-004	3.303534e+000
7.356757352923186e-004	3.303534e+000
7.456757352923186e-004	3.303534e+000
7.556757352923186e-004	3.303534e+000
7.656757352923186e-004	3.303534e+000
7.756757352923187e-004	3.303534e+000
9.756757352923192e-004	3.303534e+000
9.856757352923191e-004	3.303534e+000
9.900000000010001e-004	3.303534e+000
9.913514705836382e-004	3.303534e+000
9.940544117489143e-004	3.303534e+000
9.945941176704477e-004	3.303534e+000
9.956735295135145e-004	3.303534e+000
9.978323531996481e-004	3.303534e+000
1.000000000001000e-003	3.301446e+000
1.000595575834255e-003	3.297120e+000
1.000828834746713e-003	3.292929e+000
1.000929604236919e-003	3.290406e+000
1.000967223497890e-003	3.289391e+000
1.001024706356257e-003	3.287830e+000
1.001065565514334e-003	3.286731e+000
1.001109957423442e-003	3.285566e+000
1.001198741241659e-003	3.283324e+000
1.001263394460930e-003	3.281786e+000
1.001335609903666e-003	3.280223e+000
1.001437045792341e-003	3.278295e+000
1.001549644651504e-003	3.276528e+000
1.001676242231751e-003	3.275038e+000
1.001829715303585e-003	3.273845e+000
1.001983093802872e-003	3.273227e+000
1.002173554964081e-003	3.273041e+000
1.002404276989702e-003	3.273233e+000
1.002614234346372e-003	3.273524e+000
1.002806880384189e-003	3.273691e+000
1.003024233871689e-003	3.273638e+000
1.003230349919301e-003	3.273315e+000
1.003482356621644e-003	3.272615e+000
1.003765362583837e-003	3.271605e+000
1.004054225796620e-003	3.270495e+000
1.004376343920344e-003	3.269333e+000
1.004705839135618e-003	3.268321e+000
1.005077663130731e-003	3.267388e+000
1.005506289740714e-003	3.266474e+000
1.006009209898069e-003	3.265473e+000
1.006572854242078e-003	3.264358e+000
1.007200687639251e-003	3.263157e+000
1.008111616855917e-003	3.261569e+000
1.008933616636337e-003	3.260319e+000
1.010176537206958e-003	3.258709e+000
1.012091173600585e-003	3.256637e+000
1.014047961747270e-003	3.254984e+000
1.016806216691976e-003	3.253358e+000
1.022322726581387e-003	3.251348e+000
1.028615641362114e-003	3.250158e+000
1.037031409032753e-003	3.249528e+000
1.047031409032753e-003	3.249278e+000
1.057031409032753e-003	3.249213e+000
1.067031409032753e-003	3.249200e+000
1.077031409032753e-003	3.249197e+000
1.087031409032753e-003	3.249197e+000
1.097031409032754e-003	3.249196e+000
1.107031409032754e-003	3.249196e+000
1.117031409032754e-003	3.249196e+000
1.127031409032754e-003	3.249196e+000
1.137031409032754e-003	3.249196e+000
1.147031409032754e-003	3.249196e+000
1.157031409032754e-003	3.249196e+000
1.167031409032754e-003	3.249196e+000
1.177031409032754e-003	3.249196e+000
1.187031409032754e-003	3.249196e+000
1.197031409032754e-003	3.249196e+000
1.207031409032754e-003	3.249196e+000
1.217031409032754e-003	3.249196e+000
1.227031409032754e-003	3.249196e+000
1.237031409032754e-003	3.249196e+000
1.247031409032754e-003	3.249196e+000
1.257031409032754e-003	3.249196e+000
1.267031409032754e-003	3.249196e+000
1.277031409032754e-003	3.249196e+000
1.287031409032754e-003	3.249196e+000
1.297031409032754e-003	3.249196e+000
1.307031409032754e-003	3.249196e+000
1.317031409032754e-003	3.249196e+000
1.327031409032754e-003	3.249196e+000
1.337031409032754e-003	3.249196e+000
1.347031409032754e-003	3.249196e+000
1.357031409032754e-003	3.249196e+000
1.367031409032754e-003	3.249196e+000
1.377031409032754e-003	3.249196e+000
1.387031409032754e-003	3.249196e+000
1.397031409032754e-003	3.249196e+000
1.407031409032754e-003	3.249196e+000
1.417031409032754e-003	3.249196e+000
1.427031409032754e-003	3.249196e+000
1.437031409032754e-003	3.249196e+000
1.457031409032754e-003	3.249196e+000
1.467031409032754e-003	3.249196e+000
1.477031409032755e-003	3.249196e+000
1.487031409032755e-003	3.249196e+000
1.497031409032755e-003	3.249196e+000
1.507031409032755e-003	3.249196e+000
1.517031409032755e-003	3.249196e+000
1.527031409032755e-003	3.249196e+000
1.537031409032755e-003	3.249196e+000
1.547031409032755e-003	3.249196e+000
1.557031409032755e-003	3.249196e+000
1.567031409032755e-003	3.249196e+000
1.577031409032755e-003	3.249196e+000
1.587031409032755e-003	3.249196e+000
1.597031409032755e-003	3.249196e+000
1.607031409032755e-003	3.249196e+000
1.617031409032755e-003	3.249196e+000
1.627031409032755e-003	3.249196e+000
1.639888551889898e-003	3.249196e+000
1.652745694747041e-003	3.249196e+000
1.665602837604184e-003	3.249196e+000
1.678459980461327e-003	3.249196e+000
1.691317123318469e-003	3.249196e+000
1.704174266175612e-003	3.249196e+000
1.717031409032755e-003	3.249196e+000
1.727031409032755e-003	3.249196e+000
1.737031409032755e-003	3.249196e+000
1.747031409032755e-003	3.249196e+000
1.757031409032755e-003	3.249196e+000
1.767031409032755e-003	3.249196e+000
1.797031409032755e-003	3.249196e+000
1.827031409032755e-003	3.249196e+000
1.857031409032756e-003	3.249196e+000
1.887031409032756e-003	3.249196e+000
1.917031409032756e-003	3.249196e+000
1.947031409032756e-003	3.249196e+000
1.977031409032756e-003	3.249196e+000
1.987031409032756e-003	3.249196e+000
1.990000000000000e-003	3.249196e+000
1.994062818065512e-003	3.249196e+000
2.000000000000000e-003	3.255009e+000
2.001572760886586e-003	3.265728e+000
2.002202962344548e-003	3.274549e+000
2.002432005193439e-003	3.277779e+000
2.002527890779302e-003	3.278736e+000
2.002591209212709e-003	3.279182e+000
2.002673961516723e-003	3.279614e+000
2.002756404662087e-003	3.279917e+000
2.002844043391984e-003	3.280111e+000
2.002944277611307e-003	3.280204e+000
2.003066983319470e-003	3.280183e+000
2.003273928115844e-003	3.280015e+000
2.003510893409535e-003	3.279839e+000
2.003749584556074e-003	3.279842e+000
2.003971166145893e-003	3.280106e+000
2.004211052606545e-003	3.280673e+000
2.004475670591084e-003	3.281522e+000
2.004760431433406e-003	3.282541e+000
2.005103058839168e-003	3.283734e+000
2.005427534446384e-003	3.284718e+000
2.005827657664550e-003	3.285724e+000
2.006231452082066e-003	3.286587e+000
2.006727652228205e-003	3.287563e+000
2.007317528721269e-003	3.288704e+000
2.007955190967178e-003	3.289892e+000
2.008874442018600e-003	3.291451e+000
2.009760278965412e-003	3.292761e+000
2.011019229797489e-003	3.294336e+000
2.013108298181391e-003	3.296489e+000
2.015234694045836e-003	3.298170e+000
2.018282361592751e-003	3.299797e+000
2.024377696686580e-003	3.301729e+000
2.031127852061973e-003	3.302773e+000
2.040871646910610e-003	3.303315e+000
2.050871646910610e-003	3.303486e+000
2.060871646910610e-003	3.303524e+000
2.070871646910610e-003	3.303532e+000
2.080871646910610e-003	3.303533e+000
2.090871646910610e-003	3.303534e+000
2.100871646910610e-003	3.303534e+000
2.110871646910610e-003	3.303534e+000
2.120871646910610e-003	3.303534e+000
2.130871646910610e-003	3.303534e+000
2.140871646910610e-003	3.303534e+000
2.150871646910610e-003	3.303534e+000
2.160871646910610e-003	3.303534e+000
2.170871646910610e-003	3.303534e+000
2.180871646910610e-003	3.303534e+000
2.190871646910610e-003	3.303534e+000
2.200871646910610e-003	3.303534e+000
2.210871646910610e-003	3.303534e+000
2.220871646910610e-003	3.303534e+000
2.230871646910610e-003	3.303534e+000
2.240871646910610e-003	3.303534e+000
2.250871646910610e-003	3.303534e+000
2.260871646910610e-003	3.303534e+000
2.280871646910610e-003	3.303534e+000
2.290871646910611e-003	3.303534e+000
2.300871646910611e-003	3.303534e+000
2.310871646910611e-003	3.303534e+000
2.320871646910611e-003	3.303534e+000
2.330871646910611e-003	3.303534e+000
2.340871646910611e-003	3.303534e+000
2.350871646910611e-003	3.303534e+000
2.360871646910611e-003	3.303534e+000
2.370871646910611e-003	3.303534e+000
2.380871646910611e-003	3.303534e+000
2.390871646910611e-003	3.303534e+000
2.400871646910611e-003	3.303534e+000
2.410871646910611e-003	3.303534e+000
2.420871646910611e-003	3.303534e+000
2.430871646910611e-003	3.303534e+000
2.440871646910611e-003	3.303534e+000
2.450871646910611e-003	3.303534e+000
2.460871646910611e-003	3.303534e+000
2.470871646910611e-003	3.303534e+000
2.490871646910611e-003	3.303534e+000
2.500871646910611e-003	3.303534e+000
2.510871646910611e-003	3.303534e+000
2.520871646910611e-003	3.303534e+000
2.530871646910611e-003	3.303534e+000
2.540871646910611e-003	3.303534e+000
2.550871646910611e-003	3.303534e+000
2.560871646910611e-003	3.303534e+000
2.570871646910611e-003	3.303534e+000
2.580871646910611e-003	3.303534e+000
2.590871646910611e-003	3.303534e+000
2.600871646910611e-003	3.303534e+000
2.610871646910611e-003	3.303534e+000
2.620871646910611e-003	3.303534e+000
2.630871646910611e-003	3.303534e+000
2.640871646910611e-003	3.303534e+000
2.650871646910611e-003	3.303534e+000
2.663728789767754e-003	3.303534e+000
2.676585932624897e-003	3.303534e+000
2.689443075482040e-003	3.303534e+000
2.702300218339183e-003	3.303534e+000
2.715157361196326e-003	3.303534e+000
2.728014504053469e-003	3.303534e+000
2.740871646910612e-003	3.303534e+000
2.750871646910612e-003	3.303534e+000
2.760871646910612e-003	3.303534e+000
2.770871646910612e-003	3.303534e+000
2.780871646910612e-003	3.303534e+000
2.790871646910612e-003	3.303534e+000
2.819443075482040e-003	3.303534e+000
2.848014504053469e-003	3.303534e+000
2.876585932624898e-003	3.303534e+000
2.905157361196327e-003	3.303534e+000
2.933728789767755e-003	3.303534e+000
2.962300218339184e-003	3.303534e+000
2.990871646910612e-003	3.303534e+000
3.000000000001000e-003	3.295942e+000
3.002772207921532e-003	3.282385e+000
3.003871489864166e-003	3.273108e+000
3.004270862872925e-003	3.270815e+000
3.004428394302376e-003	3.270612e+000
3.004510410799728e-003	3.270649e+000
3.004623568435665e-003	3.270739e+000
3.004724741775013e-003	3.270818e+000
3.004832599377669e-003	3.270874e+000
3.005014055720118e-003	3.270871e+000
3.005195467732181e-003	3.270728e+000
3.005418487947693e-003	3.270339e+000
3.005707910986067e-003	3.269588e+000
3.006036970747479e-003	3.268562e+000
3.006369251290803e-003	3.267507e+000
3.006730564593765e-003	3.266479e+000
3.007127679960080e-003	3.265538e+000
3.007558776994524e-003	3.264684e+000
3.008189838218606e-003	3.263550e+000
3.008761447941777e-003	3.262551e+000
3.009513471553627e-003	3.261295e+000
3.010420369382161e-003	3.259931e+000
3.011410259364277e-003	3.258646e+000
3.012746535336659e-003	3.257177e+000
3.014759719529722e-003	3.255383e+000
3.017320281638941e-003	3.253665e+000
3.020528986143166e-003	3.252239e+000
3.026946395151616e-003	3.250593e+000
3.033254808138515e-003	3.249810e+000
3.043254808138515e-003	3.249372e+000
3.053254808138515e-003	3.249233e+000
3.063254808138515e-003	3.249204e+000
3.073254808138515e-003	3.249198e+000
3.083254808138515e-003	3.249197e+000
3.093254808138516e-003	3.249196e+000
3.103254808138516e-003	3.249196e+000
3.113254808138516e-003	3.249196e+000
3.123254808138516e-003	3.249196e+000
3.133254808138516e-003	3.249196e+000
3.143254808138516e-003	3.249196e+000
3.153254808138516e-003	3.249196e+000
3.163254808138516e-003	3.249196e+000
3.173254808138516e-003	3.249196e+000
3.183254808138516e-003	3.249196e+000
3.193254808138516e-003	3.249196e+000
3.200000000000000e-003	3.249197e+000
