time	V(vo)
0.000000000000000e+000	4.915004e+000
9.999999439624929e-011	4.915004e+000
1.040902583693255e-010	4.915004e+000
1.122707863154779e-010	4.915004e+000
1.286318422077826e-010	4.915004e+000
1.571133596951412e-010	4.915004e+000
2.051902793188964e-010	4.915004e+000
2.510564990557874e-010	4.915004e+000
3.427889385295693e-010	4.915004e+000
5.262538174771332e-010	4.915004e+000
8.931835753722610e-010	4.915004e+000
1.464944782063916e-009	4.915004e+000
2.579450853385064e-009	4.915004e+000
4.808462996027360e-009	4.915004e+000
9.266487281311955e-009	4.915004e+000
1.479640358011379e-008	4.915005e+000
2.451591186225155e-008	4.915011e+000
3.846342279393171e-008	4.915030e+000
5.308711419792127e-008	4.915067e+000
7.295889342848301e-008	4.915156e+000
9.838082012857727e-008	4.915340e+000
1.286227919820486e-007	4.915659e+000
1.558952221271203e-007	4.916048e+000
1.899079036441848e-007	4.916662e+000
2.292194946076356e-007	4.917517e+000
2.823688288916883e-007	4.918845e+000
3.246792196797685e-007	4.920012e+000
3.627897798693212e-007	4.921142e+000
4.050979399413979e-007	4.922462e+000
4.503423544648285e-007	4.923927e+000
5.189409002810351e-007	4.926207e+000
5.817563975018285e-007	4.928308e+000
6.580965846118066e-007	4.930826e+000
7.340289816877351e-007	4.933232e+000
8.241247192565503e-007	4.935907e+000
9.088744632127572e-007	4.938195e+000
1.009551689194072e-006	4.940551e+000
1.144515912223628e-006	4.943144e+000
1.281259267742022e-006	4.945127e+000
1.430470053575222e-006	4.946574e+000
1.595618361877089e-006	4.947445e+000
1.804146234253611e-006	4.947801e+000
2.038168940405984e-006	4.947697e+000
2.267188964655065e-006	4.947453e+000
2.461612911610252e-006	4.947371e+000
2.650855919040294e-006	4.947546e+000
2.860172512111858e-006	4.948055e+000
3.083038122938802e-006	4.948898e+000
3.359227504306572e-006	4.950198e+000
3.634917970072521e-006	4.951577e+000
3.936583658771444e-006	4.953000e+000
4.239682534041880e-006	4.954221e+000
4.581844288861626e-006	4.955336e+000
4.957346468118738e-006	4.956328e+000
5.397851793226775e-006	4.957342e+000
5.902828985016824e-006	4.958445e+000
6.469788440263883e-006	4.959641e+000
7.104945945258639e-006	4.960852e+000
8.033911520905492e-006	4.962342e+000
8.892417438383484e-006	4.963446e+000
1.027331341117938e-005	4.964835e+000
1.185813652399625e-005	4.966119e+000
1.216583813577370e-005	4.966317e+000
1.278124135932859e-005	4.966634e+000
1.401204780643838e-005	4.967148e+000
1.647366070065796e-005	4.967854e+000
2.035414620398538e-005	4.968495e+000
2.396128572149459e-005	4.968770e+000
3.026268017561815e-005	4.968937e+000
3.619233224405408e-005	4.968985e+000
4.619233224405407e-005	4.968997e+000
5.619233224405407e-005	4.968999e+000
6.619233224405408e-005	4.968999e+000
7.619233224405408e-005	4.968999e+000
8.619233224405408e-005	4.968999e+000
9.619233224405408e-005	4.968999e+000
1.061923322440541e-004	4.968999e+000
1.161923322440541e-004	4.968999e+000
1.261923322440541e-004	4.968999e+000
1.361923322440541e-004	4.968999e+000
1.461923322440541e-004	4.968999e+000
1.561923322440541e-004	4.968999e+000
1.661923322440541e-004	4.968999e+000
1.761923322440541e-004	4.968999e+000
1.861923322440541e-004	4.968999e+000
1.961923322440541e-004	4.968999e+000
2.061923322440541e-004	4.968999e+000
2.161923322440541e-004	4.968999e+000
2.261923322440541e-004	4.968999e+000
2.361923322440541e-004	4.968999e+000
2.461923322440541e-004	4.968999e+000
2.561923322440541e-004	4.968999e+000
2.661923322440542e-004	4.968999e+000
2.761923322440542e-004	4.968999e+000
2.861923322440542e-004	4.968999e+000
2.961923322440542e-004	4.968999e+000
3.161923322440543e-004	4.968999e+000
3.261923322440543e-004	4.968999e+000
3.361923322440543e-004	4.968999e+000
3.461923322440544e-004	4.968999e+000
3.561923322440544e-004	4.968999e+000
3.661923322440544e-004	4.968999e+000
3.761923322440544e-004	4.968999e+000
3.861923322440545e-004	4.968999e+000
3.961923322440545e-004	4.968999e+000
4.061923322440545e-004	4.968999e+000
4.161923322440546e-004	4.968999e+000
4.261923322440546e-004	4.968999e+000
4.361923322440546e-004	4.968999e+000
4.461923322440546e-004	4.968999e+000
4.561923322440547e-004	4.968999e+000
4.661923322440547e-004	4.968999e+000
4.761923322440547e-004	4.968999e+000
4.861923322440547e-004	4.968999e+000
4.961923322440548e-004	4.968999e+000
5.061923322440548e-004	4.968999e+000
5.161923322440548e-004	4.968999e+000
5.261923322440548e-004	4.968999e+000
5.361923322440549e-004	4.968999e+000
5.461923322440549e-004	4.968999e+000
5.561923322440549e-004	4.968999e+000
5.661923322440549e-004	4.968999e+000
5.761923322440550e-004	4.968999e+000
5.861923322440550e-004	4.968999e+000
5.961923322440550e-004	4.968999e+000
6.061923322440551e-004	4.968999e+000
6.161923322440551e-004	4.968999e+000
6.261923322440551e-004	4.968999e+000
6.361923322440551e-004	4.968999e+000
9.761923322440560e-004	4.968999e+000
9.861923322440559e-004	4.968999e+000
9.900000000010001e-004	4.968999e+000
9.923846644871118e-004	4.968999e+000
9.952306710287765e-004	4.968999e+000
1.000000000001000e-003	4.965314e+000
1.001232100640917e-003	4.958015e+000
1.001745754118134e-003	4.950993e+000
1.001942233404046e-003	4.947696e+000
1.002020010055577e-003	4.946518e+000
1.002110141548413e-003	4.945345e+000
1.002168779147946e-003	4.944674e+000
1.002234004771767e-003	4.944025e+000
1.002302611083126e-003	4.943442e+000
