time	V(vo)
0.000000000000000e+000	8.883389e-001
9.999999439624929e-011	8.883390e-001
1.034251775533918e-010	8.883390e-001
1.102755438676767e-010	8.883390e-001
1.239762764962466e-010	8.883390e-001
1.489066177597195e-010	8.883390e-001
1.937853158027675e-010	8.883390e-001
2.364813299739300e-010	8.883390e-001
3.218733583162550e-010	8.883390e-001
4.926574150009049e-010	8.883390e-001
7.975118986841372e-010	8.883390e-001
1.347538295382932e-009	8.883390e-001
2.235863603343069e-009	8.883390e-001
3.436514523253820e-009	8.883390e-001
5.385696731277195e-009	8.883391e-001
8.756189519007841e-009	8.883395e-001
1.230438092450031e-008	8.883400e-001
1.873311807696675e-008	8.883411e-001
3.159059238189962e-008	8.883439e-001
4.760176986669913e-008	8.883481e-001
7.843345118092689e-008	8.883586e-001
1.218744927135993e-007	8.883769e-001
1.636614513786152e-007	8.883981e-001
2.095731760848222e-007	8.884246e-001
2.549808062060669e-007	8.884534e-001
3.062135695979162e-007	8.884882e-001
3.629265827235979e-007	8.885289e-001
4.337111166984350e-007	8.885817e-001
5.284122028824776e-007	8.886542e-001
6.262224986305554e-007	8.887301e-001
7.250060883149398e-007	8.888066e-001
8.386764555524318e-007	8.888932e-001
9.609940368848197e-007	8.889833e-001
1.139392451791779e-006	8.891065e-001
1.415164580987208e-006	8.892774e-001
1.711028914155811e-006	8.894307e-001
2.114761250805033e-006	8.895818e-001
2.922225924103478e-006	8.897700e-001
3.849017035478890e-006	8.899133e-001
5.000394415014436e-006	8.901061e-001
6.321356680654970e-006	8.904145e-001
8.263209592175559e-006	8.909277e-001
1.014898551659335e-005	8.913881e-001
1.288085080590425e-005	8.920056e-001
1.643761456082611e-005	8.928017e-001
2.120133183256082e-005	8.938305e-001
2.686412627228746e-005	8.949771e-001
3.686412627228746e-005	8.968603e-001
4.686412627228746e-005	8.985836e-001
5.686412627228746e-005	9.001436e-001
6.686412627228746e-005	9.015550e-001
7.686412627228745e-005	9.028323e-001
8.686412627228745e-005	9.039881e-001
9.686412627228745e-005	9.050336e-001
1.068641262722875e-004	9.059800e-001
1.168641262722875e-004	9.068360e-001
