Time Base:2.00ms
Sampling Rate:1.00MSa/s
Amplitude:50.00mV
1.00VAmplitude resolution:2.00mV
40.00mVData Uint:mv
Data points:32000
  9.60E+01,  3.32E+03
  9.80E+01,  3.32E+03
  9.60E+01,  3.32E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.32E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.32E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.32E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.32E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.80E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
  9.60E+01,  3.36E+03
