Freq	db
10.16	20.09289810091527
100.78	20.0
1000.0	19.53457315174024
2500.0	18.38960806360226
3300.0	18.19144229039728
10280.0	17.501225267834002
33500.0	17.46147284312373
75000.0	17.422619395265354
102000.0	17.422619395265354
195000.0	17.269587816837696
246000.0	17.212630959381173
293000.0	17.134025086812525
305000.0	16.96536173607527
317000.0	16.85471196407605
334000.0	16.745454050046003
370000.0	16.769942055096156
